PERMNO,date,NAICS,DCLRDT,DLAMT,DLPDT,PAYDT,RCRDDT,SHRFLG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,DLRETX,DLPRC,DLRET,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
66181,29/05/2015,444110,,,,,,0,,,,,,,29/06/2015,,,,108.06000,114.33000,111.42000,1003975,0.041503,111.38000,111.39000,1298976,1,1,111.42000,,29/05/2015,0.041503,0.010326,0.008167,0.003962,0.002313,0.010491
66181,30/06/2015,444110,21/05/2015,,,18/06/2015,04/06/2015,0,1232,0.59000,0.00000,0.00000,,,30/07/2015,,,,109.53000,113.18000,111.13000,1048118,0.002693,111.08000,111.11000,1298976,1,1,111.13000,,30/06/2015,-0.002603,-0.019259,-0.021201,-0.013473,-0.015969,-0.021012
66181,31/07/2015,444110,,,,,,0,,,,,,,30/08/2015,,,,111.00000,117.03000,117.03000,978008,0.053091,117.06000,117.07000,1298976,1,1,117.03000,,31/07/2015,0.053091,0.012095,0.010881,-0.027144,-0.028387,0.019742
66181,31/08/2015,444110,,,,,,0,,,,,,,29/09/2015,,,,110.97000,122.80000,116.46000,1352791,-0.004871,116.47000,116.50000,1284103,1,1,116.46000,,31/08/2015,-0.004871,-0.059996,-0.062061,-0.047295,-0.049309,-0.062581
66181,30/09/2015,444110,20/08/2015,,,17/09/2015,03/09/2015,0,1232,0.59000,0.00000,0.00000,,,29/10/2015,,,,112.91000,117.91000,115.49000,1221299,-0.003263,115.39000,115.40000,1284103,1,1,115.49000,,30/09/2015,-0.008329,-0.033738,-0.035673,-0.049922,-0.052219,-0.026443
66181,30/10/2015,444110,,,,,,0,,,,,,,29/11/2015,,,,117.03000,125.01000,123.64000,973115,0.070569,123.64000,123.67000,1284103,1,1,123.64000,,30/10/2015,0.070569,0.073963,0.072566,0.052873,0.051512,0.082983
66181,30/11/2015,444110,,,,,,0,,,,,,,30/12/2015,,,,120.00000,134.74001,133.88000,1114241,0.082821,133.96001,133.98000,1267881,1,1,133.88000,,30/11/2015,0.082821,0.002442,0.000176,0.007333,0.005435,0.000505
66181,31/12/2015,444110,19/11/2015,,,17/12/2015,03/12/2015,0,1232,0.59000,0.00000,0.00000,,,28/01/2016,,,,130.28999,134.53000,132.25000,997505,-0.007768,132.24001,132.25000,1267881,1,1,132.25000,,31/12/2015,-0.012175,-0.022257,-0.024498,-0.035887,-0.039462,-0.017530
76076,31/01/2006,334119,,,,,,0,,,,,,,09/02/2006,,,,17.45000,19.40000,18.57000,13605891,0.084696,18.58000,18.58000,6152000,1,1,18.57000,,31/01/2006,0.084696,0.040044,0.038938,0.076354,0.075150,0.025467
76076,28/02/2006,334119,,,,,,0,,,,,,,27/04/2006,,,,17.83000,20.24000,20.24000,13411174,0.089930,20.25000,20.25000,6150560,1,1,20.24000,,28/02/2006,0.089930,-0.001637,-0.003552,0.004836,0.003476,0.000453
76076,31/03/2006,334119,,,,,,0,,,,,,,,,,,20.44000,21.97000,21.67000,13248770,0.070652,21.71000,21.68000,6150560,1,1,21.67000,,31/03/2006,0.070652,0.019053,0.017585,0.036978,0.035232,0.011065
76076,28/04/2006,334119,,,,,,0,,,,,,,18/05/2006,,,,20.29000,21.69000,20.95000,8168367,-0.033226,20.96000,20.95000,6164000,1,1,20.95000,,28/04/2006,-0.033226,0.012965,0.011494,0.009791,0.008497,0.012187
76076,31/05/2006,334119,,,,,,0,,,,,,,29/06/2006,,,,19.68000,21.86000,19.68000,12600252,-0.060621,19.70000,19.69000,6104624,1,1,19.68000,,31/05/2006,-0.060621,-0.031045,-0.033025,-0.044331,-0.045982,-0.030917
76076,30/06/2006,334210,,,,,,2,,,,,,,27/07/2006,,,,19.30000,20.50000,19.53000,9155978,-0.007622,19.59000,19.53000,6104624,1,1,19.53000,,30/06/2006,-0.007622,-0.000386,-0.001881,-0.008479,-0.010474,0.000087
76076,31/07/2006,334210,,,,,,0,,,,,,,07/09/2006,,,,17.46000,20.00000,17.88000,8711526,-0.084485,17.86000,17.87000,6059442,1,1,17.88000,,31/07/2006,-0.084485,-0.001884,-0.002927,-0.022698,-0.023752,0.005086
76076,31/08/2006,334210,,,,,,0,,,,,,,,,,,17.24000,21.99000,21.99000,13315839,0.229866,22.01000,22.00000,6059442,1,1,21.99000,,31/08/2006,0.229866,0.025048,0.022975,0.025011,0.023562,0.021274
76076,29/09/2006,334210,,,,,,0,,,,,,,26/10/2006,,,,21.54000,23.50000,22.98000,10409030,0.045020,22.98000,22.99000,6070131,1,1,22.98000,,29/09/2006,0.045020,0.019424,0.018105,0.009006,0.007433,0.024566
76076,31/10/2006,334210,,,,,,0,,,,,,,09/11/2006,,,,22.98000,24.59000,24.13000,9211125,0.050044,24.11000,24.12000,6062000,1,1,24.13000,,31/10/2006,0.050044,0.037133,0.036087,0.046211,0.045186,0.031508
76076,30/11/2006,334210,,,,,,0,,,,,,,25/01/2007,,,,23.77000,27.15000,26.91000,13357900,0.115209,26.90000,26.90000,6072719,1,1,26.91000,,30/11/2006,0.115209,0.023705,0.021340,0.031168,0.029505,0.016467
76076,29/12/2006,334210,,,,,,0,,,,,,,,,,,26.69000,27.63000,27.33000,7768581,0.015608,27.30000,27.30000,6072719,1,1,27.33000,,29/12/2006,0.015608,0.010854,0.009151,0.014800,0.012585,0.012616
76076,31/01/2007,334210,,,,,,0,,,,,,,08/02/2007,,,,26.04000,28.92000,26.62000,12753274,-0.025979,26.59000,26.60000,6048000,1,1,26.62000,,31/01/2007,-0.025979,0.019401,0.018466,0.022283,0.021357,0.014059
76076,28/02/2007,334210,,,,,,0,,,,,,,26/04/2007,,,,25.71000,28.14000,25.94000,10745715,-0.025545,25.94000,25.95000,6040034,1,1,25.94000,,28/02/2007,-0.025545,-0.013994,-0.015985,0.002111,0.000857,-0.021846
76076,30/03/2007,334210,,,,,,0,,,,,,,,,,,25.30000,26.79000,25.53000,10477210,-0.015806,25.49000,25.50000,6040034,1,1,25.53000,,30/03/2007,-0.015806,0.012946,0.011471,0.006545,0.004805,0.009980
76076,30/04/2007,334210,,,,,,0,,,,,,,16/05/2007,,,,25.40000,27.03000,26.74000,8707965,0.047395,26.75000,26.76000,6054000,1,1,26.74000,,30/04/2007,0.047395,0.039821,0.038455,0.027044,0.025768,0.043291
76076,31/05/2007,334210,,,,,,0,,,,,,,06/09/2007,,,,25.40000,28.36000,26.92000,11911632,0.006731,26.96000,26.97000,6071255,1,1,26.92000,,31/05/2007,0.006731,0.038932,0.036643,0.023123,0.021362,0.032549
76076,29/06/2007,334210,,,,,,0,,,,,,,,,,,25.85000,27.85000,27.85000,10473640,0.034547,27.81000,27.85000,6071255,1,1,27.85000,,29/06/2007,0.034547,-0.014754,-0.016117,-0.007906,-0.009856,-0.017816
76076,31/07/2007,334210,,,,,,0,,,,,,,,,,,27.89000,30.26000,28.91000,10549106,0.038061,28.91000,28.92000,6071255,1,1,28.91000,,31/07/2007,0.038061,-0.031758,-0.032762,-0.043537,-0.044642,-0.031982
76076,31/08/2007,334210,,,,,,0,,,,,,,,,,,29.30000,31.92000,31.92000,15381707,0.104116,31.83000,31.84000,6071255,1,1,31.92000,,31/08/2007,0.104116,0.011631,0.009678,-0.011712,-0.013287,0.012864
76076,28/09/2007,334210,,,,,,0,,,,,,,25/10/2007,,,,31.50000,33.22990,33.12990,8400607,0.037904,33.11000,33.14000,6090881,1,1,33.12990,,28/09/2007,0.037904,0.040849,0.039332,0.025364,0.023661,0.035794
76076,31/10/2007,334210,,,,,,0,,,,,,,08/11/2007,,,,31.18000,33.27000,33.06000,9350699,-0.002110,33.04000,33.06000,6082000,1,1,33.06000,,31/10/2007,-0.002110,0.025834,0.024693,0.017406,0.016144,0.014822
76076,30/11/2007,334210,,,,,,0,,,,,,,24/01/2008,,,,27.49000,34.08000,28.02000,15643363,-0.152450,27.99000,28.02000,6066967,1,1,28.02000,,30/11/2007,-0.152450,-0.049327,-0.051275,-0.076617,-0.078118,-0.044043
76076,31/12/2007,334210,,,,,,0,,,,,,,,,,,26.96000,29.06000,27.06990,10947476,-0.033908,27.05000,27.07000,6066967,1,1,27.06990,,31/12/2007,-0.033908,-0.004428,-0.006515,-0.010989,-0.014282,-0.008628
76076,31/01/2008,334210,,,,,,0,,,,,,,13/02/2008,,,,23.42000,26.75000,24.50000,15039375,-0.094936,24.43000,24.42000,5975000,1,1,24.50000,,31/01/2008,-0.094936,-0.062147,-0.063252,-0.045066,-0.046160,-0.061163
76076,29/02/2008,334210,,,,,,0,,,,,,,24/04/2008,,,,22.88000,24.95000,24.39000,16259987,-0.004490,24.38000,24.38000,5960997,1,1,24.39000,,29/02/2008,-0.004490,-0.021664,-0.023605,-0.021401,-0.022916,-0.034761
76076,31/03/2008,334210,,,,,,,,,,,,,,,,,23.94000,25.75000,24.09000,12985963,-0.012300,24.10000,24.11000,5960997,1,1,24.09000,,31/03/2008,-0.012300,-0.010419,-0.012158,-0.025309,-0.027567,-0.005960
76076,30/04/2008,334210,,,,,,0,,,,,,,14/05/2008,,,,23.11000,26.03000,25.64000,10873368,0.064342,25.64000,25.65000,5912000,1,1,25.64000,,30/04/2008,0.064342,0.051106,0.049781,0.031907,0.030490,0.047547
76076,30/05/2008,334210,,,,,,0,,,,,,,24/07/2008,,,,25.10000,26.75000,26.72000,11138541,0.042122,26.70000,26.71000,5907136,1,1,26.72000,,30/05/2008,0.042122,0.023841,0.021528,0.031787,0.029774,0.010674
76076,30/06/2008,334210,,,,,,0,,,,,,,,,,,23.26000,27.54000,23.26000,10440438,-0.129491,23.26000,23.28000,5907136,1,1,23.26000,,30/06/2008,-0.129491,-0.078433,-0.080247,-0.086625,-0.088745,-0.085962
76076,31/07/2008,334210,,,,,,0,,,,,,,04/09/2008,,,,21.04000,23.15000,21.99000,12510279,-0.054600,21.99000,22.00000,5893396,1,1,21.99000,,31/07/2008,-0.054600,-0.013328,-0.014677,-0.001295,-0.002657,-0.009859
76076,29/08/2008,334210,,,,,,0,,,,,,,,,,,21.99000,24.91000,24.05000,9279130,0.093679,24.09000,24.10000,5893396,1,1,24.05000,,29/08/2008,0.093679,0.010563,0.008574,0.013023,0.011122,0.012191
76076,30/09/2008,334210,,,,,,0,,,,,,,23/10/2008,,,,21.79000,24.29000,22.56000,12635195,-0.061954,22.54000,22.56000,5883028,1,1,22.56000,,30/09/2008,-0.061954,-0.098007,-0.099796,-0.120091,-0.122188,-0.090791
76076,31/10/2008,334210,,,,,,0,,,,,,,12/11/2008,,,,16.09000,21.95000,17.77000,19745373,-0.212323,17.79000,17.81000,5864000,1,1,17.77000,,31/10/2008,-0.212323,-0.184621,-0.186108,-0.205222,-0.206835,-0.169425
76076,28/11/2008,334210,,,,,,0,,,,,,,22/01/2009,,,,14.47000,18.33000,16.54000,13783757,-0.069218,16.54000,16.54000,5855087,1,1,16.54000,,28/11/2008,-0.069218,-0.084615,-0.087354,-0.130320,-0.132591,-0.074849
76076,31/12/2008,334210,,,,,,0,,,,,,,,,,,14.96000,17.42000,16.30000,11181067,-0.014510,16.28000,16.29000,5855087,1,1,16.30000,,31/12/2008,-0.014510,0.022148,0.019081,0.042176,0.037024,0.007822
76076,30/01/2009,334210,,,,,,0,,,,,,,11/02/2009,,,,14.97000,17.79000,14.97000,11046835,-0.081595,14.96000,14.99000,5844000,1,1,14.97000,,30/01/2009,-0.081595,-0.077323,-0.078717,-0.024042,-0.025384,-0.085657
76076,27/02/2009,334210,,,,,,0,,,,,,,23/04/2009,,,,14.36000,17.04000,14.57000,11378923,-0.026720,14.56000,14.57000,5837017,1,1,14.57000,,27/02/2009,-0.026720,-0.100214,-0.103401,-0.107667,-0.109769,-0.109931
76076,31/03/2009,334210,,,,,,0,,,,,,,,,,,13.62000,17.31000,16.77000,13598103,0.150995,16.73000,16.74000,5837017,1,1,16.77000,,31/03/2009,0.150995,0.086690,0.083432,0.107474,0.104391,0.085405
76076,30/04/2009,334210,,,,,,0,,,,,,,13/05/2009,,,,16.85000,19.32000,19.32000,11407107,0.152057,19.28000,19.29000,5772000,1,1,19.32000,,30/04/2009,0.152057,0.109359,0.107522,0.192762,0.190929,0.093925
76076,29/05/2009,334210,,,,,,0,,,,,,,23/07/2009,,,,17.90000,19.63000,18.50000,11255602,-0.042443,18.44000,18.49000,5767881,1,1,18.50000,,29/05/2009,-0.042443,0.067788,0.065138,0.102330,0.100210,0.053081
76076,30/06/2009,334210,,,,,,0,,,,,,,,,,,18.41000,20.10000,18.65000,11618146,0.008108,18.64000,18.65000,5767881,1,1,18.65000,,30/06/2009,0.008108,-0.003098,-0.005040,0.023921,0.021352,0.000196
76076,31/07/2009,334210,,,,,,0,,,,,,,02/09/2009,,,,18.13000,22.01000,22.01000,11448357,0.180161,22.02000,22.03000,5785000,1,1,22.01000,,31/07/2009,0.180161,0.081719,0.080298,0.085217,0.083763,0.074142
76076,31/08/2009,334210,,,,,,0,,,,,,,,,,,20.73000,22.57100,21.60000,9847650,-0.018628,21.61000,21.61000,5785000,1,1,21.60000,,31/08/2009,-0.018628,0.031459,0.029300,0.056864,0.055310,0.033560
76076,30/09/2009,334210,,,,,,0,,,,,,,22/10/2009,,,,21.17000,23.63000,23.54000,10397170,0.089815,23.51000,23.55000,5789368,1,1,23.54000,,30/09/2009,0.089815,0.045222,0.043582,0.071255,0.069383,0.035723
76076,30/10/2009,334210,,,,,,0,,,,,,,11/11/2009,,,,22.67000,24.38000,22.81000,9641605,-0.031011,22.80000,22.86000,5751000,1,1,22.81000,,30/10/2009,-0.031011,-0.027993,-0.029250,-0.050612,-0.051739,-0.019762
76076,30/11/2009,334210,,,,,,0,,,,,,,21/01/2010,,,,22.91000,24.09000,23.40000,8527335,0.025866,23.41000,23.41000,5752585,1,1,23.40000,,30/11/2009,0.025866,0.057098,0.054642,0.028476,0.026485,0.057364
76076,31/12/2009,334210,,,,,,0,,,,,,,,,,,23.18000,24.21000,23.94000,7472518,0.023077,23.94000,23.95000,5752585,1,1,23.94000,,31/12/2009,0.023077,0.028419,0.026392,0.055001,0.051972,0.017771
76076,29/01/2010,334210,,,,,,0,,,,,,,10/02/2010,,,,22.47000,24.95000,22.47000,9336241,-0.061404,22.47000,22.49000,5734000,1,1,22.47000,,29/01/2010,-0.061404,-0.037096,-0.038109,-0.011388,-0.012292,-0.036974
76076,26/02/2010,334210,,,,,,0,,,,,,,29/04/2010,,,,22.73000,24.36000,24.33000,10403292,0.082777,24.34000,24.35000,5725636,1,1,24.33000,,26/02/2010,0.082777,0.034774,0.032688,0.033603,0.032232,0.028514
76076,31/03/2010,334210,,,,,,0,,,,,,,,,,,24.60000,26.65000,26.03000,11730893,0.069873,26.03000,26.04000,5725636,1,1,26.03000,,31/03/2010,0.069873,0.063606,0.061920,0.069289,0.067252,0.058796
76076,30/04/2010,334210,,,,,,0,,,,,,,19/05/2010,,,,25.83000,27.57000,26.93000,9233610,0.034575,26.94000,26.95000,5722000,1,1,26.93000,,30/04/2010,0.034575,0.020043,0.018930,0.057843,0.056698,0.014759
76076,28/05/2010,334210,,,,,,0,,,,,,,29/07/2010,,,,22.89000,27.54000,23.16000,14486309,-0.139993,23.13000,23.14000,5711151,1,1,23.16000,,28/05/2010,-0.139993,-0.079136,-0.081224,-0.076929,-0.078435,-0.081976
76076,30/06/2010,334210,,,,,,0,,,,,,,,,,,21.31000,23.72000,21.31000,13094527,-0.079879,21.30000,21.31000,5711151,1,1,21.31000,,30/06/2010,-0.079879,-0.050725,-0.052465,-0.056799,-0.058868,-0.053882
76076,30/07/2010,334210,,,,,,0,,,,,,,14/09/2010,,,,21.13000,23.92000,23.07000,10713833,0.082590,23.07000,23.08000,5585268,1,1,23.07000,,30/07/2010,0.082590,0.070292,0.068594,0.059940,0.058682,0.068778
76076,31/08/2010,334210,,,,,,0,,,,,,,,,,,19.98500,24.77000,19.98500,14998268,-0.133723,20.02000,20.04000,5585268,1,1,19.98500,,31/08/2010,-0.133723,-0.042813,-0.044938,-0.047566,-0.049083,-0.047449
76076,30/09/2010,334210,,,,,,0,,,,,,,28/10/2010,,,,20.26000,22.11000,21.90000,12064307,0.095822,21.90000,21.91000,5585269,1,1,21.90000,,30/09/2010,0.095822,0.091518,0.089635,0.096418,0.094485,0.087551
76076,29/10/2010,334210,,,,,,0,,,,,,,17/11/2010,,,,21.76000,23.61000,22.86000,8778887,0.043836,22.82000,22.83000,5577000,1,1,22.86000,,29/10/2010,0.043836,0.038531,0.037009,0.040681,0.039488,0.036856
76076,30/11/2010,334210,,,,,,0,,,,,,,27/01/2011,,,,19.16000,24.49000,19.16000,22662318,-0.161855,19.16000,19.17000,5542762,1,1,19.16000,,30/11/2010,-0.161855,0.005108,0.002908,0.010736,0.008972,-0.002290
76076,31/12/2010,334210,,,,,,0,,,,,,,,,,,19.07000,20.35000,20.23000,14069169,0.055845,20.22000,20.23000,5542762,1,1,20.23000,,31/12/2010,0.055845,0.067150,0.064817,0.068851,0.065469,0.065300
76076,31/01/2011,334210,,,,,,0,,,,,,,16/02/2011,,,,20.49000,21.54000,21.15000,9971491,0.045477,21.15000,21.16000,5533000,1,1,21.15000,,31/01/2011,0.045477,0.019157,0.018203,0.014412,0.013611,0.022646
76076,28/02/2011,334210,,,,,,0,,,,,,,28/04/2011,,,,18.36000,22.05000,18.56000,20281592,-0.122459,18.57000,18.58000,5527995,1,1,18.56000,,28/02/2011,-0.122459,0.038165,0.036232,0.037036,0.035725,0.031957
