pe_op_dil,CAPEI,pe_op_basic,divyield,pe_exi,pcf,ptb,PEG_ltgforward,bm,evm,ps,pe_inc,PEG_1yrforward,PEG_trailing,dpr,GProf,roe,short_debt,invt_act,roce
16.502,23.113000000000003,16.34,0.0202,17.187,9.938,2.562,2.012,0.377,9.196,2.009,16.838,2.191,0.454,0.344,0.267,0.157,0.107,0.032,0.177
23.5,32.041,23.26,0.0116,23.647,17.965,3.792,1.6909999999999998,0.277,12.393,3.739,23.647,1.344,1.39,0.235,0.243,0.16699999999999998,0.201,0.14800000000000002,0.205
15.439,14.987,15.018,0.0272,15.809,7.584,2.631,1.518,0.353,6.846,2.853,15.809,1.001,0.98,0.418,0.465,0.172,0.028,0.134,0.208
20.223,23.501,20.223,0.0301,20.223,12.987,3.002,1.941,0.35100000000000003,15.835,2.539,22.281,1.338,2.12,0.527,0.128,0.154,0.41,0.152,0.077
19.752,25.421,19.672,0.0305,13.204,7.512,2.489,1.162,0.441,10.765999999999998,1.03,13.204,0.728,0.105,0.345,0.17,0.232,0.063,0.332,0.113
22.524,37.969,21.402,0.0005,22.524,17.512999999999998,4.272,1.329,0.21,15.705,1.67,22.524,1.33,0.687,0.006,0.306,0.232,0.459,0.0,0.271
11.085,10.001,10.712,0.0134,10.599,5.5870000000000015,1.035,1.534,1.134,31.201,1.7480000000000002,10.599,-2.826,0.297,0.124,0.021,0.109,0.675,0.152,0.029
11.177,10.966,10.583,0.0124,10.75,15.379,1.141,2.024,0.971,30.753,1.953,10.75,1.599,0.579,0.187,0.021,0.123,0.675,0.152,0.03
9.6,13.593,9.285,0.0397,9.6,5.455,2.189,0.8109999999999999,0.386,5.6160000000000005,2.07,9.6,-0.918,0.08800000000000001,0.345,0.5770000000000001,0.25,0.026,0.168,0.322
13.634,15.282,13.416,0.0254,13.416,7.848,2.661,1.335,0.42,11.792,2.4730000000000003,13.416,-0.675,0.993,0.0,0.449,0.221,0.073,0.034,0.219
20.763,18.745,20.646,0.0414,70.673,10.149,2.086,17.937,0.534,7.846,2.458,70.673,7.7970000000000015,29.183000000000003,3.022,0.35,0.028,0.181,0.214,0.129
10.903,16.312,10.547,0.0325,10.949000000000002,6.526,2.623,0.931,0.35200000000000004,5.424,2.405,10.949000000000002,2.379,0.222,0.334,0.5770000000000001,0.254,0.031,0.16399999999999998,0.333
13.402,18.349,12.949000000000002,0.0114,13.286,9.984,1.644,1.071,0.601,8.6,1.543,13.286,0.622,0.569,0.146,0.147,0.13699999999999998,0.184,0.116,0.16399999999999998
13.336,17.492,13.244000000000002,0.0139,13.306,4.562,3.302,1.195,0.305,13.39,1.925,13.306,2.016,0.209,0.179,0.061,0.265,0.106,0.152,0.103
13.789,17.018,13.599,0.0352,19.016,13.819,3.23,2.881,0.349,10.213,3.142,19.016,13.583,0.98,0.618,0.421,0.163,0.308,0.119,0.206
11.581,7.995,11.479,0.0284,11.581,9.849,0.988,1.02,1.024,7.348,0.977,11.581,0.127,0.7240000000000001,0.302,0.064,0.09,0.08199999999999999,0.152,0.101
14.103,16.855,13.909,0.0175,13.976,10.574000000000002,8.877,1.181,0.113,8.732999999999999,1.963,13.976,0.89,0.932,0.21600000000000005,0.482,0.688,0.247,0.055,0.394
9.705,14.947,9.654,0.0694,13.761,7.417999999999998,1.7180000000000002,3.44,0.615,7.874,2.557,13.865,1.781,11.488,0.908,0.374,0.122,0.483,0.111,0.191
19.914,26.768,19.639,0.0215,20.536,15.126,5.501,1.857,0.2,10.162,3.043,20.735,2.5,1.097,0.398,0.574,0.277,0.439,0.304,0.39
25.766,24.226,25.394,0.0348,14.048,21.049,2.863,4.309,0.3720000000000001,11.979,3.711,14.048,6.127999999999999,0.441,0.481,0.307,0.205,0.119,0.133,0.124
14.694,17.155,14.509,0.0174,14.574000000000002,11.088,10.898,1.269,0.086,9.552,2.109,14.574000000000002,1.187,1.022,0.221,0.49,0.7240000000000001,0.233,0.055,0.403
18.365,21.405,18.263,0.0306,18.365,10.135,2.715,1.731,0.344,16.396,2.257,20.304,1.17,2.88,0.511,0.122,0.14800000000000002,0.407,0.152,0.079
16.124000000000002,18.078,15.890999999999998,0.0144,15.976,12.181,11.686,1.499,0.097,9.517,2.261,15.976,1.4509999999999998,1.182,0.219,0.477,0.7190000000000001,0.27,0.051,0.406
14.588,17.433,14.546,0.0142,13.251,6.4129999999999985,3.25,1.136,0.295,15.237,1.894,13.148,0.7929999999999999,0.51,0.19,0.055,0.289,0.099,0.152,0.08199999999999999
10.316,12.056,10.197,0.0346,14.386,7.085,3.153,1.631,0.28300000000000003,8.99,3.096,14.386,2.31,1.1840000000000002,0.428,0.485,0.238,0.073,0.017,0.34
16.241,18.127,15.968,0.0232,16.241,13.969,4.086,1.359,0.248,9.368,2.44,16.241,1.6980000000000002,2.787,0.358,0.479,0.28800000000000003,0.16699999999999998,0.248,0.297
10.521,8.613999999999999,9.958,0.0138,10.338,15.812,1.012,1.918,0.857,32.064,1.767,10.338,-26.637,0.198,0.128,0.021,0.114,0.6779999999999999,0.152,0.03
17.227999999999998,9.548,17.227999999999998,0.0358,17.227999999999998,10.184,1.6269999999999998,-1.813,0.675,10.757,1.298,17.227999999999998,-0.3720000000000001,0.98,0.6,0.141,0.093,0.459,0.326,0.087
16.56,20.758000000000006,16.346,0.0322,16.524,12.451,4.945,1.62,0.197,10.863,3.28,16.524,1.858,0.429,0.487,0.339,0.316,0.001,0.025,0.28800000000000003
14.13,16.525,13.958,0.0174,14.161,10.861,10.877,1.315,0.092,9.742,2.099,14.161,1.12,1.029,0.222,0.488,0.75,0.226,0.056,0.405
11.318,11.487,11.227,0.0319,11.318,6.827000000000001,1.402,2.177,0.713,6.267,1.129,11.318,-5.705,1.4069999999999998,0.349,0.188,0.132,0.018000000000000002,0.127,0.171
20.05,21.209,19.66,0.0198,20.25,11.507,3.299,1.586,0.299,10.08,3.253,20.25,-0.506,1.056,0.371,0.519,0.166,0.11,0.211,0.202
8.705,8.68,8.674,0.0389,8.798,5.171,1.342,0.228,0.813,4.455,0.818,8.798,0.097,0.98,0.327,0.244,0.16399999999999998,0.031,0.153,0.223
22.692,33.779,22.557,0.0087,47.968,16.073,2.541,2.494,0.353,13.67,7.726,47.968,2.86,7.466,0.278,0.16399999999999998,0.069,0.194,0.0,0.231
14.568,22.377,14.456,0.053,15.153,3.6010000000000004,1.632,1.39,0.628,4.293,0.981,15.153,-8.485,0.98,0.7809999999999999,0.28800000000000003,0.114,0.153,0.047,0.224
16.644000000000002,12.268,16.644000000000002,0.0285,15.839,5.6720000000000015,1.669,1.091,0.5870000000000001,16.479,1.419,16.367,0.867,0.98,0.414,0.113,0.115,0.277,0.152,0.048
11.897,11.804,11.772,0.0375,15.737,-15.213,2.934,1.926,0.34,9.315,0.53,15.682,0.667,1.829,0.5770000000000001,0.208,0.202,0.07400000000000001,0.505,0.224
15.184,22.698,14.684,0.019,15.369000000000002,6.832999999999998,6.184,1.203,0.156,9.653,1.129,15.369000000000002,2.943,1.66,0.236,0.261,0.411,0.354,0.28300000000000003,0.162
14.179,18.354,14.076,0.0139,13.806,4.996,3.302,1.163,0.295,13.948,2.003,13.708,1.882,0.397,0.174,0.058,0.274,0.101,0.152,0.095
23.565,31.488000000000003,22.32,0.0196,24.011,17.694000000000006,2.727,2.155,0.418,13.44,2.95,24.011,1.761,1.817,0.416,0.275,0.187,0.056,0.259,0.189
14.973,15.228,14.662,0.0284,16.114,5.614,2.9730000000000003,1.611,0.341,9.241,0.939,16.114,-0.422,0.409,0.405,0.207,0.194,0.332,0.35,0.127
18.523,21.834,18.523,0.0304,18.523,12.374,2.998,1.742,0.331,15.462,2.358,18.43,1.6030000000000002,2.116,0.517,0.136,0.16399999999999998,0.398,0.152,0.08199999999999999
11.208,13.612,10.873,0.0254,11.038,7.257999999999999,2.427,1.2990000000000002,0.336,12.406,2.109,11.038,-0.555,0.6890000000000001,0.0,0.471,0.24,0.054000000000000006,0.036000000000000004,0.237
18.135,16.766,17.812,0.0154,18.135,8.648,2.805,1.471,0.278,12.672,1.439,18.135,1.842,1.509,0.27,0.633,0.207,0.247,0.18600000000000005,0.249
15.21,19.258,15.068,0.0286,16.045,12.379,3.852,1.981,0.258,10.456,2.9160000000000004,16.045,2.22,1.449,0.41,0.5870000000000001,0.263,0.409,0.179,0.312
11.61,15.654000000000002,11.457,0.0413,16.125,18.818,1.35,6.45,0.905,7.255,2.264,15.977,1.629,0.98,0.6609999999999999,0.275,0.093,0.145,0.157,0.145
14.364,13.909,14.254,0.013,15.838,9.874,2.096,1.737,0.547,9.667,2.303,15.838,3.207,0.98,0.101,0.324,0.141,0.035,0.026,0.139
16.203,18.782,16.134,0.0437,19.01,9.44,1.944,5.355,0.525,7.5939999999999985,2.4330000000000003,19.01,20.209,0.098,0.77,0.369,0.103,0.114,0.188,0.146
13.313,18.681,13.16,0.0152,13.179,10.42,3.7,1.859,0.29600000000000004,6.421,1.533,13.179,1.837,0.445,0.187,0.377,0.295,0.228,0.154,0.457
3.0660000000000003,53.431,3.014,0.0254,3.052,16.222,5.537000000000001,0.159,0.204,11.432,4.553,3.052,0.024,0.055,0.0,0.433,0.345,0.194,0.02,0.501
14.56,20.608,14.364,0.0375,14.173,10.032,4.143,1.57,0.207,10.688,2.524,14.173,4.335,0.465,0.423,0.344,0.282,0.003,0.032,0.261
21.05,28.7,20.834,0.013,21.181,16.092,3.3960000000000004,1.513,0.277,12.393,3.349,21.181,1.204,1.245,0.235,0.243,0.16699999999999998,0.201,0.14800000000000002,0.205
16.3,18.08,16.178,0.0285,29.405,11.969,4.198,4.084,0.234,11.607,3.72,29.405,3.145,0.98,0.825,0.374,0.139,0.212,0.023,0.247
9.069,12.768,8.991,0.0482,13.782,7.284,3.338,2.202,0.251,13.973,2.795,13.782,4.9,2.83,0.6679999999999999,0.43,0.254,0.256,0.125,0.249
14.585,15.902,14.451,0.0312,13.725,11.347,3.342,1.82,0.309,9.008,2.865,13.725,9.433,1.692,0.411,0.523,0.278,0.362,0.153,0.281
21.288,33.5,20.071,0.0221,21.45,17.934,2.377,1.897,0.41,13.056,2.853,21.45,-19.019,0.98,0.439,0.35600000000000004,0.237,0.224,0.248,0.218
17.618,20.229,17.563,0.0169,17.346,9.978,3.505,1.499,0.277,10.446,0.573,17.563,1.645,1.951,0.276,0.588,0.21,0.266,0.74,0.207
8.795,10.684,8.73,0.0307,8.795,5.864,1.476,29.577,0.732,4.599,1.022,8.795,-3.159,0.217,0.261,0.236,0.18,0.01,0.11,0.25
12.637,14.685,12.519,0.0195,12.698,9.477,4.916,1.354,0.233,7.7029999999999985,3.651,12.698,1.111,0.794,0.242,0.611,0.436,0.168,0.013,0.496
5.938,40.955,5.9220000000000015,0.0078,11.894,100.012,2.841,0.649,0.315,13.014,8.387,11.894,0.6579999999999999,1.874,0.276,0.179,0.077,0.194,0.0,0.234
16.702,14.077,16.567999999999998,0.0328,16.567999999999998,6.742000000000001,1.814,1.232,0.5479999999999999,16.545,1.529,18.009,1.335,29.655,0.589,0.112,0.115,0.333,0.152,0.048
22.495,22.63,21.582,0.0285,23.86,15.717,3.192,2.892,0.338,13.748,3.089,24.708,6.712999999999999,18.096,0.677,0.29600000000000004,0.13699999999999998,0.423,0.245,0.146
15.957,17.782,15.833,0.0372,16.406,12.489,4.4289999999999985,2.018,0.204,11.595999999999998,2.96,16.406,-14.34,2.263,0.606,0.534,0.258,0.701,0.18,0.289
21.199,25.884,20.749,0.0102,21.047,9.903,6.577000000000001,1.704,0.159,20.957,2.603,20.749,1.171,2.61,0.16699999999999998,0.045,0.334,0.335,0.152,0.08800000000000001
16.952,16.512999999999998,16.217,0.033,16.952,13.974,2.272,1.896,0.454,11.252,2.23,16.729,-3.871,4.17,0.535,0.327,0.151,0.32299999999999995,0.34600000000000003,0.161
11.311,14.073,11.121,0.0241,11.311,8.801,4.529,1.109,0.21,7.997000000000001,3.349,11.311,0.528,1.032,0.231,0.626,0.445,0.132,0.015,0.499
16.951,23.119,16.719,0.0301,16.642,13.243,5.409,1.632,0.205,9.488,3.298,16.642,1.25,0.254,0.483,0.35600000000000004,0.32299999999999995,0.019,0.03,0.287
2.2880000000000003,45.719,2.257,0.0254,2.2880000000000003,11.476,4.907,0.104,0.246,9.263,3.75,2.2880000000000003,0.098,0.032,0.0,0.457,0.416,0.194,0.021,0.59
8.953,12.02,8.814,0.0304,8.953,7.957999999999998,4.525,0.89,0.14,10.431,2.463,8.953,1.86,0.506,0.229,0.7559999999999999,0.506,0.999,0.026,0.6809999999999999
19.697,35.939,19.542,0.044500000000000005,20.773000000000003,5.99,3.903,3.509,0.261,8.488,1.5719999999999998,20.773000000000003,1.42,0.068,0.853,0.337,0.177,0.025,0.045,0.16399999999999998
17.735,24.785,17.387999999999998,0.0263,19.666,15.386,3.642,2.77,0.28,11.619000000000002,4.088,19.666,2.714,1.516,0.487,0.415,0.203,0.266,0.142,0.231
22.344,21.346,21.497,0.0302,23.713,14.659,3.11,3.555,0.301,14.735,3.005,25.797,-5.003,7.532,0.7290000000000001,0.28800000000000003,0.131,0.442,0.226,0.14
19.761,22.519,19.761,0.0288,19.761,9.608,2.878,1.788,0.342,15.835,2.434,22.153,1.307,3.743,0.518,0.128,0.14800000000000002,0.4270000000000001,0.152,0.077
27.81,13.03,27.181,0.028,30.648000000000003,6.29,4.22,1.648,0.227,10.639,1.2009999999999998,30.648000000000003,0.682,0.98,0.8370000000000001,0.182,0.163,0.292,0.256,0.091
9.691,10.688,9.588,0.0139,9.691,6.813,1.632,1.001,0.784,5.3870000000000005,0.451,9.691,0.872,1.5119999999999998,0.041,0.362,0.18600000000000005,0.18,0.0,0.209
12.897,15.412,12.754,0.0173,12.703,7.952000000000001,7.149,1.334,0.135,8.672,1.725,12.703,1.156,0.6940000000000001,0.213,0.454,0.7290000000000001,0.16,0.051,0.369
24.678,37.708,24.207,0.013500000000000002,41.13,9.359,5.034,2.531,0.233,13.979,1.213,41.32100000000001,-1.936,0.071,0.544,0.195,0.13699999999999998,0.147,0.34700000000000003,0.162
9.043,21.123,8.737,0.0192,8.924,7.082000000000002,1.425,0.8740000000000001,0.733,5.747000000000001,1.415,8.924,-5.265,0.157,0.168,0.084,0.18,0.172,0.152,0.204
11.542,14.845999999999998,11.423,0.018000000000000002,11.542,7.931,3.187,1.28,0.329,6.6629999999999985,1.213,11.542,0.605,0.524,0.182,0.375,0.302,0.248,0.15,0.483
11.873,13.544,11.74,0.0351,11.457,9.679,3.298,1.443,0.265,9.343,2.273,11.457,-10.425999999999998,1.108,0.388,0.5660000000000001,0.292,0.315,0.147,0.302
18.407,21.757,18.176,0.0296,19.395,15.091,3.729,3.565,0.29100000000000004,13.027,3.972,19.395,5.5139999999999985,0.848,0.5479999999999999,0.4,0.196,0.242,0.135,0.211
17.048,18.528,16.828,0.0102,17.274,10.31,1.778,1.152,0.519,8.985,1.866,17.274,0.73,11.168,0.171,0.13,0.109,0.218,0.168,0.14400000000000002
19.19,21.922,19.061,0.034,19.322,11.437,1.852,5.8020000000000005,0.544,8.277000000000001,3.576,7.792999999999998,-14.105,1.644,0.63,0.271,0.105,0.184,0.114,0.158
20.052,15.802,20.052,0.0291,24.679,11.856,2.759,2.468,0.465,7.832000000000002,3.074,24.679,-0.631,0.98,0.701,0.462,0.112,0.102,0.17,0.191
8.542,9.047,8.427,0.0275,8.542,6.509,1.036,0.883,0.928,6.457000000000002,1.014,8.542,-0.365,0.349,0.229,0.07200000000000001,0.122,0.073,0.152,0.142
21.018,25.541,20.572,0.0103,20.867,9.771,6.49,1.6840000000000002,0.159,20.957,2.568,20.572,1.137,2.588,0.16699999999999998,0.045,0.334,0.335,0.152,0.08800000000000001
13.896,13.117,13.896,0.0246,13.896,9.828,2.0580000000000003,4.694,0.489,8.027000000000001,1.131,13.896,11.379,1.57,0.334,0.209,0.156,0.696,0.272,0.215
9.939,16.038,9.685,0.0239,10.255999999999998,10.87,3.162,0.733,0.307,7.463999999999999,0.865,10.255999999999998,-1.0490000000000002,0.109,0.232,0.242,0.361,0.309,0.366,0.198
13.642,15.404000000000002,13.418,0.0261,14.753,10.3,3.039,1.4240000000000002,0.331,8.519,1.138,14.753,1.03,2.754,0.34600000000000003,0.279,0.21600000000000005,0.162,0.333,0.248
18.233,20.69,17.952,0.0137,18.063,10.054,9.474,1.6740000000000002,0.117,9.001,1.6769999999999998,17.925,1.216,1.286,0.199,0.445,0.314,0.461,0.069,0.246
10.262,10.489,10.186,0.0268,10.18,9.463,9.363,1.231,0.096,9.392,1.6769999999999998,10.418,1.965,1.063,0.242,0.4370000000000001,0.87,0.218,0.049,0.35200000000000004
18.473,20.77,18.183,0.0172,18.473,12.209,3.17,1.4780000000000002,0.3,9.544,0.8,18.473,1.6980000000000002,2.172,0.254,0.401,0.177,0.138,0.0,0.224
19.387,24.138,19.036,0.0114,19.316,9.363,6.093,1.591,0.162,20.957,2.407,18.371,1.15,2.374,0.17600000000000002,0.047,0.282,0.353,0.152,0.087
10.422,17.775,10.175,0.0338,10.682,7.059,2.34,0.905,0.434,5.718,2.701,10.682,1.001,0.261,0.306,0.529,0.248,0.018000000000000002,0.119,0.335
11.778,9.184,11.637,0.0453,12.289,5.875,2.489,9.171,0.418,8.549,0.7879999999999999,12.289,-0.438,0.98,0.515,0.213,0.192,0.303,0.312,0.126
12.734000000000002,16.274,12.684,0.0536,15.73,3.41,1.359,2.106,0.667,5.695,0.956,15.73,1.4280000000000002,0.98,0.8340000000000001,0.299,0.091,0.128,0.097,0.213
19.701,20.638,19.322,0.0279,20.824,16.875,4.74,2.853,0.224,15.807,3.755,20.824,5.232,21.128,0.547,0.345,0.231,0.589,0.11,0.16699999999999998
9.227,11.326,8.982000000000003,0.001,10.428,15.035,1.911,0.8909999999999999,0.611,7.768,0.476,10.428,-0.6759999999999999,0.95,0.01,0.375,0.188,0.149,0.0,0.239
21.203000000000007,19.788,20.428,0.0339,22.102,14.033,2.917,3.289,0.327,15.169,2.877,24.838,-3.731,4.976,0.7509999999999999,0.28300000000000003,0.132,0.452,0.209,0.13699999999999998
10.653,13.332,10.5,0.0274,10.653,8.204,3.497,1.347,0.259,7.87,3.358,10.653,9.552,0.636,0.259,0.527,0.391,0.0,0.021,0.394
11.851,11.976,11.728,0.0221,11.563,9.831,1.329,1.398,0.804,7.213999999999999,1.277,11.563,0.266,0.706,0.244,0.076,0.116,0.037000000000000005,0.152,0.131
9.315,23.56,9.208,0.0376,8.86,9.345,2.239,0.8290000000000001,0.439,7.417999999999998,0.8220000000000001,8.9,0.97,0.98,0.294,0.21600000000000005,0.279,0.121,0.325,0.203
18.11,17.298,17.34,0.032400000000000005,22.231,14.397,2.642,2.887,0.43,10.421,2.285,18.951,17.118,0.98,0.66,0.339,0.122,0.292,0.307,0.165
13.26,5.027,12.388,0.0155,13.934,-6.497000000000001,0.665,1.567,1.386,36.046,1.137,13.934,-0.25,0.266,1.334,0.019,0.084,0.6779999999999999,0.152,0.025
11.799,19.313,11.691,0.0167,11.691,8.816,3.256,1.421,0.35200000000000004,5.385,1.305,11.691,0.607,0.332,0.189,0.392,0.3,0.231,0.14400000000000002,0.4920000000000001
13.877,15.18,13.725,0.0311,14.318,10.49,3.342,2.0540000000000003,0.293,9.818,2.8080000000000003,14.318,2.286,2.2030000000000003,0.434,0.489,0.256,0.434,0.131,0.281
9.622,9.386,9.164,0.0131,9.254,7.1110000000000015,0.964,1.67,1.0,30.203000000000007,1.589,9.254,1.063,0.448,0.17800000000000002,0.022,0.124,0.68,0.152,0.031
12.5,19.039,12.5,0.0417,19.032,7.8679999999999986,1.565,6.725,0.621,7.0470000000000015,2.362,16.634,-8.793,0.98,0.7490000000000001,0.301,0.084,0.103,0.135,0.156
16.875999999999998,30.812,16.332,0.0088,16.957,10.581,2.042,1.21,0.507,11.367,2.026,16.637999999999998,1.011,0.6,0.14300000000000002,0.118,0.134,0.185,0.118,0.145
9.679,22.215,9.515,0.0278,6.3020000000000005,17.5,3.893,0.7879999999999999,0.258,14.042,3.676,6.3020000000000005,0.564,0.198,0.334,0.397,0.391,0.522,0.118,0.21600000000000005
26.448,23.756,25.754,0.0122,26.448,18.068,5.013,1.86,0.162,16.284000000000002,1.952,26.448,1.827,2.488,0.305,0.6970000000000001,0.245,0.145,0.28800000000000003,0.29600000000000004
23.634,32.405,23.383000000000006,0.0104,23.787,17.317999999999998,3.714,1.567,0.28300000000000003,12.014,3.693,23.787,1.37,1.277,0.242,0.218,0.163,0.2,0.152,0.201
16.274,26.093000000000004,16.008,0.034,14.873,11.424,4.663,1.54,0.204,10.245,2.762,14.873,0.597,0.29600000000000004,0.659,0.331,0.29100000000000004,0.093,0.032,0.251
4.444,17.317999999999998,4.386,0.016,4.811,9.022,2.835,0.35700000000000004,0.28800000000000003,10.853,1.433,4.811,2.619,0.98,0.287,0.657,0.196,0.282,0.229,0.259
12.436,14.289,12.265,0.0391,17.151,11.603,2.712,2.78,0.349,10.213,2.638,17.151,7.146,0.98,0.618,0.421,0.163,0.308,0.119,0.206
13.011,8.495,13.011,0.0389,16.905,7.106,2.165,1.878,0.4970000000000001,6.76,0.551,17.284000000000002,-0.684,0.98,0.6579999999999999,0.584,0.127,0.155,0.799,0.17600000000000002
16.718,33.713,16.069000000000006,0.0134,16.851,14.332,5.535,1.4340000000000002,0.18600000000000005,9.766,1.327,16.851,0.54,0.562,0.207,0.259,0.386,0.388,0.247,0.156
5.181,20.48,5.072,0.0149,5.181,21.348000000000006,3.638,0.475,0.246,12.535,1.669,5.215,0.373,0.498,0.255,0.6829999999999999,0.227,0.528,0.243,0.281
19.035,21.465,18.952,0.0398,21.498,5.359,1.957,3.102,0.499,5.917999999999998,1.354,22.984,-3.212,0.638,0.8079999999999999,0.298,0.09,0.145,0.092,0.189
18.556,19.643,18.176,0.0289,18.508,14.032,6.765,2.2030000000000003,0.136,12.492,2.846,18.508,4.472,2.371,0.48,0.526,0.328,0.083,0.302,0.32299999999999995
17.375,22.263,17.057000000000002,0.0273,17.984,15.431,3.91,3.09,0.251,12.268,3.835,17.984,4.668,1.004,0.476,0.423,0.21600000000000005,0.194,0.138,0.236
11.941,15.335,11.57,0.0197,11.941,9.191,5.474,1.081,0.14400000000000002,9.729,3.2880000000000003,11.941,0.93,0.627,0.231,0.696,0.525,0.0,0.023,0.7120000000000001
15.488,9.518,15.393,0.0359,17.794,8.269,2.191,1.683,0.442,7.905,0.634,18.181,-1.218,0.98,0.639,0.527,0.128,0.138,0.7240000000000001,0.166
32.292,15.185,31.561,0.0252,35.587,7.33,4.918,1.913,0.227,10.639,1.4,35.587,0.725,0.98,0.8370000000000001,0.182,0.163,0.292,0.256,0.091
4.478,29.256,4.456,0.008199999999999999,4.3610000000000015,9.774,1.225,0.231,0.5920000000000001,11.107,4.365,4.3610000000000015,0.211,0.98,0.124,0.152,0.11,0.264,0.0,0.195
16.927,16.609,16.804000000000002,0.0328,16.217,8.135,1.938,1.492,0.517,18.143,1.689,17.305999999999994,1.761,1.124,0.49,0.111,0.124,0.29600000000000004,0.152,0.045
17.072,12.848,16.977999999999998,0.0306,17.861,9.972,2.62,1.345,0.414,8.44,0.7659999999999999,17.657,1.186,0.98,0.535,0.54,0.14800000000000002,0.173,0.695,0.181
21.142,17.923,20.956,0.0385,22.12,8.673,1.756,3.156,0.531,40.7,1.977,18.237,23.791,0.98,0.7859999999999999,0.061,0.084,0.239,0.152,0.025
11.014,13.062,10.817,0.015700000000000002,11.014,5.434,1.909,1.099,0.49,6.85,0.53,11.014,1.737,0.5589999999999999,0.139,0.369,0.187,0.134,0.0,0.217
28.891,10.937,28.277,0.0572,31.643,4.324,0.74,3.955,1.147,38.221,0.984,19.401,2.064,0.98,1.862,0.021,0.029,0.63,0.152,0.024
19.122,22.511,18.795,0.0218,15.297,16.666,6.301,1.33,0.183,9.58,2.7230000000000003,15.297,2.02,0.726,0.319,0.563,0.397,0.636,0.299,0.374
13.542,14.998,13.470999999999998,0.0236,13.331,8.029,2.863,1.252,0.331,7.516,0.459,13.401,1.394,1.477,0.29100000000000004,0.654,0.218,0.189,0.703,0.223
12.991,19.383,12.878,0.034300000000000004,29.732,13.705,5.1629999999999985,2.926,0.147,17.277,3.964,29.732,6.796,0.98,1.011,0.415,0.177,0.318,0.125,0.259
14.152,13.779000000000002,14.0,0.0134,15.408,10.588,1.31,2.385,0.87,8.1,1.355,15.408,-0.6729999999999999,1.59,0.204,0.114,0.09,0.179,0.151,0.118
4.763,19.838,4.6960000000000015,0.0153,4.466,10.325,3.152,0.332,0.23,11.437,1.365,4.466,0.208,0.98,0.21600000000000005,0.733,0.247,0.239,0.265,0.305
12.162,19.172,12.075,0.0189,11.56,8.086,2.997,1.398,0.365,6.0779999999999985,1.203,11.56,0.754,0.312,0.202,0.371,0.28800000000000003,0.264,0.14300000000000002,0.448
11.140999999999998,11.343,11.013,0.0354,11.779000000000002,8.823,4.04,1.144,0.248,7.0939999999999985,1.5830000000000002,11.779000000000002,-0.53,1.8,0.404,0.515,0.315,0.229,0.314,0.329
9.444,7.9860000000000015,9.444,0.0281,10.722,4.202,1.318,1.214,0.923,13.623,0.8909999999999999,11.140999999999998,-0.236,0.98,0.947,0.124,0.119,0.365,0.152,0.058
19.341,27.289,19.077,0.0238,19.431,12.37,3.093,2.239,0.342,9.325,2.472,18.169,1.101,0.452,0.309,0.266,0.16899999999999998,0.108,0.026,0.183
16.539,20.699,16.211,0.0122,16.265,10.326,2.042,1.31,0.4920000000000001,8.185,2.102,16.265,0.765,0.757,0.195,0.14400000000000002,0.135,0.205,0.161,0.166
10.376,12.486,10.241,0.0137,10.655,7.56,1.869,0.93,0.496,5.916,0.52,10.655,2.99,0.672,0.118,0.378,0.192,0.209,0.0,0.23
20.045,19.608,19.896,0.0285,19.18,9.492,2.198,1.937,0.508,18.084,1.916,20.045,2.65,2.001,0.531,0.113,0.118,0.254,0.152,0.044
7.786,9.36,7.735,0.0472,9.748,-62.091,2.934,1.218,0.34,7.3039999999999985,0.409,9.695,0.264,0.67,0.447,0.222,0.203,0.075,0.601,0.335
66.471,41.804,66.471,0.0443,150.097,4.224,2.3,22.27,0.468,5.7410000000000005,1.148,150.097,7.537000000000001,0.98,6.615,0.31,0.015,0.084,0.051,0.16
14.548,14.56,14.077,0.0276,14.923,8.475,2.753,1.809,0.418,7.211,2.975,14.923,-4.309,8.54,0.392,0.466,0.192,0.08,0.158,0.21
13.489,14.605,13.397,0.024700000000000003,13.306,8.329,3.013,1.4369999999999998,0.345,7.211,0.46,12.517,1.289,1.426,0.313,0.628,0.23,0.149,0.7070000000000001,0.21600000000000005
