,vwretd,ptb,vwretx,DATE,CAPEI,ewretd,ewretx,PEG_1yrforward,accrual,pretret_earnat,ps,roe,pcf,pe_op_dil,BID,NEXT_DAY_PREDICTION
68,0.054076,4.061,0.052929,1325376000000000000,20.855,0.085342,0.08443200000000001,0.6579999999999999,-0.049,0.29,3.333,0.36,16.84,9.458,67.53,1.0
69,0.041186,4.352,0.038914,1328054400000000000,20.274,0.036494,0.035003,3.029,0.012,0.285,3.395,0.239,16.689,18.531,69.8,1.0
70,0.023994,4.613,0.02211,1330560000000000000,21.491,0.017608000000000002,0.015303,3.209,0.012,0.285,3.599,0.239,17.691,19.631,73.98,1.0
71,-0.006801000000000001,4.743,-0.008019,1333238400000000000,22.097,-0.009106,-0.010235,3.055,0.012,0.285,3.701,0.239,18.189,20.244,76.31,0.0
72,-0.06553099999999999,4.479,-0.067942,1335830400000000000,21.882,-0.06843400000000001,-0.070404,1.4680000000000002,0.01,0.27,3.575,0.232,17.729,9.756,74.76,1.0
73,0.038156,4.687,0.036055,1338508800000000000,22.895,0.034188,0.031622000000000004,1.664,0.01,0.27,3.741,0.232,18.55,10.208,78.18,1.0
74,0.010266,4.832,0.009012,1341100800000000000,23.607,-0.003281,-0.004484,2.292,0.01,0.27,3.857,0.232,19.127,10.548,80.8,0.0
75,0.026265,4.519,0.023665,1343779200000000000,21.372,0.02482,0.022964,2.714,0.016,0.263,3.544,0.23,16.82,9.614,37.42,1.0
76,0.026539,4.583,0.024597,1346457600000000000,21.675,0.034925,0.03269,2.752,0.016,0.263,3.594,0.23,17.059,9.751,37.94,0.0
77,-0.014101,4.476,-0.01555,1349049600000000000,21.167,-0.013477,-0.014781,2.361,0.016,0.263,3.51,0.23,16.659000000000002,9.558,37.19,1.0
78,0.006193,4.428,0.0029530000000000003,1351728000000000000,21.137,0.00279,0.00014199999999999998,4.74,0.02,0.259,3.573,0.237,16.176,19.249,37.89,0.0
79,0.012531,4.2330000000000005,0.00898,1354320000000000000,20.206,0.021872,0.016406,4.5310000000000015,0.02,0.259,3.415,0.237,15.464,18.401,36.27,1.0
80,0.054094,4.349,0.052887,1356998400000000000,20.758000000000006,0.06350900000000001,0.06268,4.655,0.02,0.259,3.509,0.237,15.886,18.904,37.23,1.0
81,0.008331999999999999,4.569,0.006128,1359676800000000000,20.528,0.0035,0.00206,3.039,0.02,0.263,3.594,0.243,16.211,18.98,38.73,1.0
82,0.035274,4.772,0.033509,1362096000000000000,21.44,0.031419,0.029529000000000007,3.174,0.02,0.263,3.753,0.243,16.930999999999994,19.824,40.42,1.0
83,0.014944999999999996,4.9910000000000005,0.013768,1364774400000000000,22.427,0.002477,0.001376,3.085,0.02,0.263,3.926,0.243,17.71,20.75,42.3,0.0
84,0.024947,4.74,0.022824,1383264000000000000,20.638,0.023398,0.02166,5.232,0.02,0.243,3.755,0.231,16.875,19.701,40.16,1.0
85,0.026126,4.873,0.024071,1385856000000000000,21.213,0.025242,0.02201,5.377999999999999,0.02,0.243,3.859,0.231,17.345,20.25,41.29,0.0
86,-0.029957,4.461,-0.031063,1388534400000000000,19.421,-0.001282,-0.002254,4.923,0.02,0.243,3.533,0.231,15.88,18.539,37.81,1.0
87,-0.001637,2.745,-0.003552000000000001,1138752000000000000,16.701,0.004836,0.003476,1.324,0.06,0.281,1.105,0.28300000000000003,7.5310000000000015,11.097,59.34,1.0
88,0.019053,2.814,0.017585,1141171200000000000,17.12,0.036978,0.035232,1.3259999999999998,0.06,0.281,1.132,0.28300000000000003,7.72,11.376,60.86,1.0
89,0.012965,2.909,0.011494,1143849600000000000,17.701,0.009791,0.008497,1.094,0.06,0.281,1.171,0.28300000000000003,7.982,11.791,63.02,0.0
90,-0.031045,2.7430000000000003,-0.033025,1146441600000000000,17.544,-0.044331,-0.045982,1.069,0.063,0.289,1.101,0.28800000000000003,7.4,10.935,60.94,1.0
91,-0.000386,2.763,-0.001881,1149120000000000000,17.671,-0.008479,-0.010474,0.8490000000000001,0.063,0.289,1.109,0.28800000000000003,7.4529999999999985,11.014,61.58,1.0
92,-0.001884,2.997,-0.002927,1151712000000000000,19.172,-0.022698,-0.023752,0.754,0.063,0.289,1.203,0.28800000000000003,8.086,12.162,67.65,0.0
93,0.025048,2.914,0.022975,1154390400000000000,18.233,0.025011,0.023562,0.551,0.06,0.309,1.172,0.303,7.724,11.167,67.65,0.0
94,0.019424,2.89,0.018105,1157068800000000000,18.079,0.009006,0.007432999999999999,0.552,0.06,0.309,1.162,0.303,7.659,11.073,67.03,1.0
95,0.037133,3.017,0.036087,1159660800000000000,18.877,0.046211,0.045186,0.705,0.06,0.309,1.213,0.303,7.997000000000001,11.785,71.41,1.0
96,0.023705,3.256,0.02134,1162339200000000000,19.313,0.031168,0.029505,0.607,0.05,0.319,1.305,0.3,8.816,11.799,76.8,0.0
97,0.010854,3.248,0.009151,1164931200000000000,19.268,0.0148,0.012585,0.6,0.05,0.319,1.3019999999999998,0.3,8.796,11.771,76.63,0.0
98,0.019401,3.141,0.018466,1167609600000000000,18.632,0.022283,0.021357,0.5920000000000001,0.05,0.319,1.259,0.3,8.505,11.382,74.33,0.0
99,-0.013994,3.03,-0.015985,1170288000000000000,15.35,0.002111,0.000857,-1.5759999999999998,0.046,0.308,1.218,0.29600000000000004,8.28,10.944,71.55,1.0
100,0.012946,3.179,0.011471,1172707200000000000,16.107,0.0065450000000000005,0.004804999999999999,-1.821,0.046,0.308,1.278,0.29600000000000004,8.687999999999999,11.519,75.42,1.0
101,0.039821,3.32,0.038455,1175385600000000000,16.819000000000006,0.027044,0.025768,-2.454,0.046,0.308,1.334,0.29600000000000004,9.073,12.119000000000002,79.38,1.0
102,0.038932,3.467,0.036643,1177977600000000000,18.142,0.023123,0.021362,-4.956,0.039,0.3,1.406,0.297,9.573,12.231,83.22,1.0
103,-0.014754,3.497,-0.016117,1180656000000000000,18.297,-0.007906,-0.009856,3.477,0.039,0.3,1.418,0.297,9.655,12.335,83.76,1.0
104,-0.031758,3.494,-0.032762,1183248000000000000,18.282,-0.043537,-0.044642,1.727,0.039,0.3,1.416,0.297,9.647,12.519,84.9,1.0
105,0.011631,3.448,0.009678,1185926400000000000,17.41,-0.011712,-0.013287,2.011,0.039,0.295,1.429,0.295,9.711,12.407,85.51,1.0
106,0.040849,3.723,0.039332,1188604800000000000,18.797,0.025364,0.023661,2.227,0.039,0.295,1.543,0.295,10.485,13.395,92.51,0.0
107,0.025834,3.7,0.024693,1191196800000000000,18.681,0.017406,0.016144,1.837,0.039,0.295,1.533,0.295,10.42,13.313,91.32,0.0
108,-0.049327,3.457,-0.051275,1193875200000000000,16.932000000000002,-0.07661699999999999,-0.07811799999999999,1.921,0.046,0.285,1.452,0.28800000000000003,9.835,13.035,89.31,1.0
109,-0.0044280000000000005,3.632,-0.006515000000000001,1196467200000000000,17.792,-0.010989,-0.014282,1.586,0.046,0.285,1.526,0.28800000000000003,10.335,13.697,93.75,0.0
110,-0.062147,3.35,-0.063252,1199145600000000000,16.407,-0.045066,-0.04616,1.388,0.046,0.285,1.4069999999999998,0.28800000000000003,9.531,12.632,85.3,1.0
111,-0.021664,3.218,-0.023605,1201824000000000000,14.321,-0.021401,-0.022916,1.642,0.049,0.29100000000000004,1.298,0.29100000000000004,8.952,11.952,86.92,0.0
112,-0.010419,3.128,-0.012158,1204329600000000000,13.921,-0.025309,-0.027567,0.94,0.049,0.29100000000000004,1.262,0.29100000000000004,8.702,11.618,84.9,1.0
113,0.051106,3.43,0.049781,1207008000000000000,15.265,0.031907,0.03049,0.7759999999999999,0.049,0.29100000000000004,1.384,0.29100000000000004,9.542,12.784,92.93,0.0
114,0.023841,3.187,0.021528,1209600000000000000,14.845999999999998,0.031787,0.029774,0.605,0.071,0.306,1.213,0.302,7.931,11.542,88.4,0.0
115,-0.078433,3.165,-0.080247,1212278400000000000,14.741,-0.086625,-0.088745,0.446,0.071,0.306,1.205,0.302,7.874,11.46,87.74,0.0
116,-0.013328,2.888,-0.014677,1214870400000000000,13.453,-0.001295,-0.002657,0.33,0.071,0.306,1.1,0.302,7.186,10.459,80.21,0.0
117,0.010563,2.787,0.008574,1217548800000000000,12.623,0.013022999999999998,0.011122,0.316,0.071,0.312,0.981,0.306,6.7860000000000005,9.853,80.16,0.0
118,-0.098007,2.705,-0.099796,1220227200000000000,12.252,-0.120091,-0.122188,0.348,0.071,0.312,0.952,0.306,6.5870000000000015,9.564,77.84,0.0
119,-0.184621,2.528,-0.186108,1222819200000000000,11.452,-0.205222,-0.206835,0.393,0.071,0.312,0.89,0.306,6.157,9.128,74.4,1.0
120,-0.084615,2.744,-0.087354,1225497600000000000,11.825,-0.13032,-0.132591,0.439,0.046,0.335,0.8959999999999999,0.337,6.73,8.915,80.16,0.0
121,0.022148,2.734,0.019081,1228089600000000000,11.778,0.042176,0.037024,0.467,0.046,0.335,0.892,0.337,6.7029999999999985,8.88,79.68,0.0
122,-0.077323,2.619,-0.078717,1230768000000000000,11.284,-0.024042,-0.025384,0.479,0.046,0.335,0.855,0.337,6.4220000000000015,8.507,76.74,0.0
123,-0.100214,2.546,-0.103401,1233446400000000000,9.044,-0.107667,-0.109769,-0.184,0.062,0.331,0.795,0.326,5.657,8.026,68.39,1.0
124,0.08669,2.536,0.083432,1235865600000000000,9.008,0.107474,0.104391,-0.166,0.062,0.331,0.792,0.326,5.635,8.05,67.89,0.0
125,0.109359,2.474,0.107522,1238544000000000000,8.786,0.192762,0.190929,-0.153,0.062,0.331,0.772,0.326,5.495,7.881,66.89,1.0
126,0.067788,2.6630000000000003,0.065138,1241136000000000000,9.237,0.10233,0.10021,-0.175,0.034,0.257,0.899,0.269,7.167000000000002,9.5,70.09,1.0
127,-0.003098,2.685,-0.00504,1243814400000000000,9.311,0.023921,0.021352,-0.185,0.034,0.257,0.906,0.269,7.225,9.577,69.94,1.0
128,0.081719,2.662,0.08029800000000001,1246406400000000000,9.234,0.085217,0.083763,-0.189,0.034,0.257,0.899,0.269,7.165,9.642,70.22,0.0
129,0.031459,2.587,0.0293,1249084800000000000,8.953,0.056864,0.055310000000000005,-0.212,0.02,0.206,1.044,0.224,9.233,11.76,69.32,0.0
130,0.045222000000000005,2.567,0.043582,1251763200000000000,8.883,0.071255,0.069383,-0.211,0.02,0.206,1.036,0.224,9.161,11.668,68.53,1.0
131,-0.027993,2.648,-0.02925,1254355200000000000,9.166,-0.050612,-0.051739,-0.221,0.02,0.206,1.069,0.224,9.452,12.189,71.56,1.0
132,0.005108,1.945,0.002908,1288569600000000000,9.804,0.010736,0.008971999999999999,0.272,0.064,0.174,1.069,0.19,7.997000000000001,12.246,69.58,1.0
133,0.06715,2.045,0.064817,1291161600000000000,10.306,0.068851,0.065469,0.278,0.064,0.174,1.123,0.19,8.406,12.873,73.16,1.0
134,0.019157,2.256,0.018203,1293840000000000000,11.371,0.014412,0.013611000000000002,0.304,0.064,0.174,1.239,0.19,9.275,14.204,80.7,1.0
135,-0.014935,2.192,-0.016942,1304208000000000000,11.615,-0.018549,-0.020191,0.295,0.06,0.187,1.134,0.207,7.874,11.873,83.46,0.0
136,-0.018395,2.137,-0.020161,1306886400000000000,11.324000000000002,-0.024106,-0.026251,0.285,0.06,0.187,1.105,0.207,7.676,11.576,81.31,0.0
137,-0.02247,2.068,-0.023611,1309478400000000000,10.958,-0.021813,-0.022838,0.282,0.06,0.187,1.07,0.207,7.4289999999999985,11.35,79.78,0.0
138,0.008331999999999999,1.972,0.006128,1359676800000000000,11.09,0.0035,0.00206,-4.382,0.034,0.172,0.954,0.228,7.143,10.449000000000002,89.46,1.0
139,0.035274,1.985,0.033509,1362096000000000000,11.159,0.031419,0.029529000000000007,-6.247000000000001,0.034,0.172,0.96,0.228,7.188,10.515,90.0,0.0
140,0.014944999999999996,1.945,0.013768,1364774400000000000,10.936,0.002477,0.001376,-14.807,0.034,0.172,0.94,0.228,7.044,10.384,88.77,1.0
141,0.019067,1.955,0.016509,1367366400000000000,11.09,0.023985,0.022131,-24.783,0.016,0.166,0.995,0.224,7.97,10.399,90.48,0.0
142,-0.015039,1.953,-0.017055,1370044800000000000,11.075,-0.013012,-0.015631,-24.75,0.016,0.166,0.994,0.224,7.959,10.385,89.95,1.0
143,0.052680999999999985,2.026,0.051244000000000005,1372636800000000000,11.492,0.054898,0.05372,-7.704,0.016,0.166,1.031,0.224,8.258,10.776,93.71,0.0
144,-0.025714,1.875,-0.027891000000000003,1375315200000000000,10.691,-0.017278,-0.019029,-2.104,0.036000000000000004,0.157,0.97,0.17600000000000002,8.002,10.95,87.03,0.0
145,0.037477,1.851,0.035682,1377993600000000000,10.553,0.051828,0.049754,-1.938,0.036000000000000004,0.157,0.957,0.17600000000000002,7.9,10.809,86.04,1.0
146,0.039852,1.928,0.038565,1380585600000000000,10.993,0.025762,0.024591,-1.54,0.036000000000000004,0.157,0.997,0.17600000000000002,8.228,11.259,89.68,1.0
147,0.024947,1.956,0.022824,1383264000000000000,11.621,0.023398,0.02166,-1.588,0.04,0.145,1.038,0.16699999999999998,8.52,12.204,93.44,1.0
148,0.026126,2.1180000000000003,0.024071,1385856000000000000,12.58,0.025242,0.02201,-1.692,0.04,0.145,1.124,0.16699999999999998,9.224,13.211,101.2,0.0
149,-0.029957,1.914,-0.031063,1388534400000000000,11.369000000000002,-0.001282,-0.002254,-1.517,0.04,0.145,1.016,0.16699999999999998,8.335,12.031,92.1,1.0
150,-0.001637,3.629,-0.003552000000000001,1138752000000000000,16.973,0.004836,0.003476,1.774,0.064,0.193,1.382,0.241,8.47,15.083,80.13,1.0
151,0.019053,3.723,0.017585,1141171200000000000,17.414,0.036978,0.035232,1.862,0.064,0.193,1.418,0.241,8.69,15.502,82.47,0.0
152,0.012965,3.677,0.011494,1143849600000000000,17.199,0.009791,0.008497,1.622,0.064,0.193,1.401,0.241,8.583,15.477,82.39,0.0
153,-0.031045,3.785,-0.033025,1146441600000000000,17.014,-0.044331,-0.045982,1.523,0.073,0.213,1.394,0.265,7.79,14.371,79.89,0.0
154,-0.000386,3.639,-0.001881,1149120000000000000,16.359,-0.008479,-0.010474,1.464,0.073,0.213,1.34,0.265,7.49,13.817,76.78,1.0
155,-0.001884,3.599,-0.002927,1151712000000000000,16.180999999999994,-0.022698,-0.023752,1.503,0.073,0.213,1.325,0.265,7.407999999999999,13.923,77.35,1.0
156,0.025048,3.673,0.022975,1154390400000000000,16.929000000000002,0.025011,0.023562,1.528,0.067,0.218,1.392,0.265,8.033999999999999,14.130999999999998,81.0,1.0
157,0.019424,3.717,0.018105,1157068800000000000,17.132,0.009006,0.007432999999999999,1.546,0.067,0.218,1.409,0.265,8.13,14.3,81.94,1.0
158,0.037133,4.146,0.036087,1159660800000000000,19.107,0.046211,0.045186,1.42,0.067,0.218,1.571,0.265,9.068,16.113,92.15,0.0
159,0.023705,4.043,0.02134,1162339200000000000,18.903,0.031168,0.029505,1.273,0.057,0.223,1.545,0.28,9.192,15.527,91.94,1.0
160,0.010854,4.273,0.009151,1164931200000000000,19.978,0.0148,0.012585,1.346,0.057,0.223,1.633,0.28,9.715,16.41,97.15,1.0
161,-0.013994,4.797,-0.015985,1170288000000000000,18.029,0.002111,0.000857,1.408,0.054000000000000006,0.213,1.53,0.295,9.324,15.387,92.94,1.0
162,0.012946,4.865,0.011471,1172707200000000000,18.285,0.0065450000000000005,0.004804999999999999,1.4280000000000002,0.054000000000000006,0.213,1.5519999999999998,0.295,9.456,15.606,94.23,1.0
163,0.039821,5.2029999999999985,0.038455,1175385600000000000,19.555,0.027044,0.025768,1.503,0.054000000000000006,0.213,1.66,0.295,10.113,16.922,102.2,1.0
164,0.038932,5.692,0.036643,1177977600000000000,21.151,0.023123,0.021362,1.442,0.052000000000000005,0.232,1.706,0.295,10.613,17.194000000000006,106.0,0.0
165,-0.014754,5.62,-0.016117,1180656000000000000,20.883000000000006,-0.007906,-0.009856,1.2819999999999998,0.052000000000000005,0.232,1.6840000000000002,0.295,10.479,16.976,105.06,1.0
166,-0.031758,5.4129999999999985,-0.032762,1183248000000000000,20.115,-0.043537,-0.044642,1.198,0.052000000000000005,0.232,1.622,0.295,10.093,17.847,110.42,1.0
167,0.011631,9.474,0.009678,1185926400000000000,20.69,-0.011712,-0.013287,1.216,0.058,0.235,1.6769999999999998,0.314,10.054,18.233,116.5,1.0
168,0.040849,9.564,0.039332,1188604800000000000,20.887,0.025364,0.023661,1.214,0.058,0.235,1.693,0.314,10.149,18.406,117.85,0.0
169,0.025834,9.549,0.024693,1191196800000000000,20.854,0.017406,0.016144,1.197,0.058,0.235,1.69,0.314,10.134,18.144,115.95,0.0
170,-0.049327,7.0539999999999985,-0.051275,1193875200000000000,18.416,-0.07661699999999999,-0.07811799999999999,1.0490000000000002,0.061,0.237,1.507,0.368,8.911,15.888,105.71,1.0
171,-0.0044280000000000005,7.25,-0.006515000000000001,1196467200000000000,18.928,-0.010989,-0.014282,1.078,0.061,0.237,1.5490000000000002,0.368,9.158,16.329,107.9,0.0
172,-0.021664,5.34,-0.023605,1201824000000000000,17.968,-0.021401,-0.022916,1.047,0.051,0.226,1.597,0.355,9.802,15.924,113.95,1.0
173,-0.010419,5.397,-0.012158,1204329600000000000,18.159,-0.025309,-0.027567,1.021,0.051,0.226,1.614,0.355,9.906,16.102999999999998,115.0,1.0
174,0.051106,5.613,0.049781,1207008000000000000,18.886,0.031907,0.03049,0.862,0.051,0.226,1.6780000000000002,0.355,10.303,16.881,120.5,1.0
175,0.023841,6.188,0.021528,1209600000000000000,21.171,0.031787,0.029774,0.853,0.058,0.248,1.756,0.46,10.288,16.986,129.42,0.0
176,-0.078433,5.667000000000002,-0.080247,1212278400000000000,19.388,-0.086625,-0.088745,0.7809999999999999,0.058,0.248,1.608,0.46,9.422,15.555,118.28,1.0
177,-0.013328,6.0360000000000005,-0.014677,1214870400000000000,20.65,-0.001295,-0.002657,0.838,0.058,0.248,1.712,0.46,10.035,16.795,127.99,0.0
178,0.010563,5.835,0.008574,1217548800000000000,19.109,0.013022999999999998,0.011122,0.635,0.058,0.255,1.581,0.477,9.117,15.01,121.74,0.0
179,-0.098007,5.606,-0.099796,1220227200000000000,18.36,-0.120091,-0.122188,0.614,0.058,0.255,1.519,0.477,8.76,14.422,116.09,0.0
180,-0.184621,4.419,-0.186108,1222819200000000000,14.472,-0.205222,-0.206835,0.515,0.058,0.255,1.197,0.477,6.905,11.464,92.92,0.0
181,-0.084615,3.984,-0.087354,1225497600000000000,12.341,-0.13032,-0.132591,0.4320000000000001,0.047,0.26,1.039,0.443,6.32,9.623,81.6,1.0
182,0.022148,4.109,0.019081,1228089600000000000,12.728,0.042176,0.037024,0.448,0.047,0.26,1.072,0.443,6.518,9.925,84.09,1.0
183,-0.077323,4.463,-0.078717,1230768000000000000,13.825,-0.024042,-0.025384,0.494,0.047,0.26,1.164,0.443,7.08,10.808,91.71,1.0
184,-0.100214,8.99,-0.103401,1233446400000000000,12.701,-0.107667,-0.109769,7.669,0.056,0.255,1.1909999999999998,0.57,6.564,10.294,92.16,1.0
185,0.08669,9.465,0.083432,1235865600000000000,13.371,0.107474,0.104391,8.074,0.056,0.255,1.254,0.57,6.91,10.838,97.1,1.0
186,0.109359,9.929,0.107522,1238544000000000000,14.028,0.192762,0.190929,10.321,0.056,0.255,1.3159999999999998,0.57,7.25,11.545,103.31,1.0
187,0.067788,10.326,0.065138,1241136000000000000,15.012,0.10233,0.10021,5.55,0.059,0.266,1.393,0.501,7.393,11.982,106.4,0.0
188,-0.003098,10.134,-0.00504,1243814400000000000,14.733,0.023921,0.021352,5.4529999999999985,0.059,0.266,1.367,0.501,7.256,11.772,104.34,1.0
189,0.081719,11.366,0.08029800000000001,1246406400000000000,16.525,0.085217,0.083763,5.319,0.059,0.266,1.533,0.501,8.138,13.295,117.93,1.0
190,0.031459,10.062,0.0293,1249084800000000000,16.107,0.056864,0.055310000000000005,1.358,0.062,0.278,1.591,0.609,7.941,12.832,118.04,1.0
191,0.045222000000000005,10.195,0.043582,1251763200000000000,16.32,0.071255,0.069383,1.376,0.062,0.278,1.612,0.609,8.046,13.001,119.56,1.0
192,-0.027993,10.300999999999998,-0.02925,1254355200000000000,16.49,-0.050612,-0.051739,1.2,0.062,0.278,1.629,0.609,8.13,13.11,120.62,1.0
193,0.057098,9.022,0.054642,1257033600000000000,16.78,0.028476,0.026485,1.212,0.07400000000000001,0.289,1.737,0.743,7.923999999999999,13.23,126.42,1.0
194,0.028419,9.347,0.026392,1259625600000000000,17.384,0.055001,0.051972,1.255,0.07400000000000001,0.289,1.8,0.743,8.209,13.707,130.84,0.0
195,-0.037096,8.74,-0.038109,1262304000000000000,16.254,-0.011388,-0.012292,1.186,0.07400000000000001,0.289,1.683,0.743,7.676,12.816,122.3,1.0
196,0.034774,7.149,0.032688,1264982400000000000,15.412,0.033602999999999994,0.032232,1.156,0.067,0.28,1.725,0.7290000000000001,7.952000000000001,12.897,127.21,1.0
197,0.063606,7.21,0.06192,1267401600000000000,15.545,0.069289,0.06725199999999999,1.177,0.067,0.28,1.74,0.7290000000000001,8.02,13.007,128.25999,1.0
198,0.020043,7.159,0.01893,1270080000000000000,15.435,0.057842999999999985,0.056698,1.173,0.067,0.28,1.7280000000000002,0.7290000000000001,7.962999999999999,13.083,128.86,0.0
199,-0.079136,7.29,-0.081224,1272672000000000000,15.302,-0.076929,-0.078435,0.968,0.068,0.3,1.658,0.779,7.713999999999999,12.539,125.08,0.0
200,-0.050725,7.187,-0.052465,1275350400000000000,15.085,-0.056799,-0.058868,0.954,0.068,0.3,1.634,0.779,7.604,12.36,123.38,1.0
201,0.070292,7.35,0.068594,1277942400000000000,15.428,0.05994,0.05868200000000001,0.992,0.068,0.3,1.671,0.779,7.777,12.853,128.27,0.0
202,-0.042813,7.375,-0.044938,1280620800000000000,14.36,-0.047566,-0.049083,0.912,0.056,0.301,1.595,0.71,7.824,11.978,123.04,1.0
203,0.091518,7.9129999999999985,0.089635,1283299200000000000,15.409,0.096418,0.094485,0.993,0.056,0.301,1.711,0.71,8.396,13.049,134.14999,1.0
204,0.038531,8.472000000000001,0.037009,1285891200000000000,16.496,0.040681,0.039488,1.055,0.056,0.301,1.832,0.71,8.988,13.969,143.57001,0.0
205,0.005108,7.903,0.002908,1288569600000000000,15.757,0.010736,0.008971999999999999,0.903,0.046,0.305,1.7919999999999998,0.68,9.152,13.233,141.45,1.0
206,0.06715,8.199,0.064817,1291161600000000000,16.347,0.068851,0.065469,0.936,0.046,0.305,1.859,0.68,9.495,13.729,146.75999,1.0
207,0.019157,9.05,0.018203,1293840000000000000,18.045,0.014412,0.013611000000000002,1.157,0.046,0.305,2.052,0.68,10.481,15.154000000000002,161.72,0.0
208,0.038165,8.427999999999999,0.036232,1296518400000000000,16.336,0.037036,0.035725,1.038,0.042,0.299,1.977,0.638,10.099,14.389,161.97,1.0
209,0.003366,8.49,0.0017809999999999996,1298937600000000000,16.456,0.008605,0.006786,1.045,0.042,0.299,1.991,0.638,10.173,14.495,163.24001,1.0
210,0.028688,8.82,0.027573,1301616000000000000,17.096,0.019203,0.018109,1.093,0.042,0.299,2.069,0.638,10.569,15.163,170.57001,0.0
211,-0.014935,9.025,-0.016942,1304208000000000000,17.288,-0.018549,-0.020191,0.966,0.035,0.325,2.013,0.68,10.824000000000002,14.136,168.84,1.0
212,-0.018395,9.165,-0.020161,1306886400000000000,17.555999999999994,-0.024106,-0.026251,0.981,0.035,0.325,2.045,0.68,10.991,14.356,171.42,1.0
213,-0.02247,9.58,-0.023611,1309478400000000000,18.35,-0.021813,-0.022838,1.034,0.035,0.325,2.137,0.68,11.489,15.218,181.62,0.0
214,-0.057472,8.877,-0.059612,1312156800000000000,16.855,-0.075715,-0.077329,0.89,0.037000000000000005,0.33,1.963,0.688,10.574000000000002,14.103,171.98,1.0
215,-0.084873,9.03,-0.086564,1314835200000000000,17.145,-0.10092,-0.102888,0.91,0.037000000000000005,0.33,1.997,0.688,10.755999999999998,14.345,174.84,1.0
216,0.113977,9.409,0.112566,1317427200000000000,17.865,0.107697,0.106575,0.93,0.037000000000000005,0.33,2.081,0.688,11.207,15.146,184.75999,1.0
217,-0.006226,9.94,-0.008893,1320105600000000000,17.722,-0.020645,-0.02248,0.92,0.035,0.336,2.082,0.6829999999999999,11.337,14.98,187.5,0.0
218,0.003702,9.723,0.001454,1322697600000000000,17.333,-0.003561,-0.00702,0.9,0.035,0.336,2.036,0.6829999999999999,11.088,14.652,183.88,1.0
219,0.041186,11.019,0.038914,1328054400000000000,17.045,0.036494,0.035003,1.368,0.035,0.33,2.132,0.7190000000000001,11.485,15.203,196.74001,1.0
220,0.023994,11.686,0.02211,1330560000000000000,18.078,0.017608000000000002,0.015303,1.4509999999999998,0.035,0.33,2.261,0.7190000000000001,12.181,16.124000000000002,208.78,0.0
221,-0.006801000000000001,11.547,-0.008019,1333238400000000000,17.862000000000005,-0.009106,-0.010235,1.2990000000000002,0.035,0.33,2.234,0.7190000000000001,12.035,16.003,206.96001,0.0
222,-0.06553099999999999,10.749,-0.067942,1335830400000000000,16.92,-0.06843400000000001,-0.070404,1.178,0.038,0.342,2.08,0.7240000000000001,10.936,14.493,192.99001,1.0
223,0.038156,10.898,0.036055,1338508800000000000,17.155,0.034188,0.031622000000000004,1.187,0.038,0.342,2.109,0.7240000000000001,11.088,14.694,195.47,1.0
224,0.010266,10.819,0.009012,1341100800000000000,17.03,-0.003281,-0.004484,1.155,0.038,0.342,2.093,0.7240000000000001,11.008,14.724,195.96001,0.0
225,0.026265,10.877,0.023665,1343779200000000000,16.525,0.02482,0.022964,1.12,0.037000000000000005,0.342,2.099,0.75,10.861,14.13,194.78999,1.0
226,0.026539,11.58,0.024597,1346457600000000000,17.593,0.034925,0.03269,1.192,0.037000000000000005,0.342,2.234,0.75,11.563,15.044,207.34,0.0
227,-0.014101,10.737,-0.01555,1349049600000000000,16.312,-0.013477,-0.014781,1.124,0.037000000000000005,0.342,2.072,0.75,10.720999999999998,14.107,194.50999,0.0
228,0.006193,9.97,0.0029530000000000003,1351728000000000000,15.572,0.00279,0.00014199999999999998,1.108,0.036000000000000004,0.334,2.051,0.773,10.56,13.793,190.05,1.0
229,0.012531,10.048,0.00898,1354320000000000000,15.694,0.021872,0.016406,1.097,0.036000000000000004,0.334,2.067,0.773,10.643,13.901,191.57001,1.0
230,0.054094,10.652,0.052887,1356998400000000000,16.637999999999998,0.06350900000000001,0.06268,1.163,0.036000000000000004,0.334,2.192,0.773,11.283,14.737,203.14,0.0
231,0.008331999999999999,11.592,0.006128,1359676800000000000,15.32,0.0035,0.00206,1.402,0.025,0.33,2.142,0.83,11.428,14.093,200.83,1.0
232,0.035274,12.312,0.033509,1362096000000000000,16.271,0.031419,0.029529000000000007,1.489,0.025,0.33,2.275,0.83,12.137,14.968,213.24001,0.0
233,0.014944999999999996,11.630999999999998,0.013768,1364774400000000000,15.371,0.002477,0.001376,1.414,0.025,0.33,2.149,0.83,11.466,14.213,202.53999,1.0
234,0.019067,12.081,0.016509,1367366400000000000,16.035,0.023985,0.022131,1.541,0.024,0.337,2.234,0.8079999999999999,11.94,14.466,208.24001,0.0
235,-0.015039,11.099,-0.017055,1370044800000000000,14.731,-0.013012,-0.015631,1.406,0.024,0.337,2.052,0.8079999999999999,10.969,13.29,190.95,1.0
236,0.052680999999999985,11.191,0.051244000000000005,1372636800000000000,14.853,0.054898,0.05372,1.29,0.024,0.337,2.069,0.8079999999999999,11.06,13.563,195.12,0.0
237,-0.025714,11.245,-0.027891000000000003,1375315200000000000,13.653,-0.017278,-0.019029,1.172,0.016,0.329,1.963,0.805,11.057,12.845,182.16,1.0
