,RET,RETX,vwretx,ewretx,sprtrn,vwretd,ewretd,pe_op_dil,cash_ratio,pe_inc,ALTPRC,debt_ebitda,ALTPRCDT,fcf_ocf,PRC
2275,0.020659999999999998,0.020659999999999998,0.038455,0.025768,0.043291,0.039821,0.027044,16.524,0.142,17.683,47.92,1.676,20070430.0,0.223,47.92
270,-0.045583,-0.045583,-0.186108,-0.206835,-0.169425,-0.184621,-0.205222,9.128,0.578,9.173,74.12,0.124,20081031.0,0.7170000000000001,74.12
2620,-0.026111000000000002,-0.030816000000000003,-0.003552000000000001,0.003476,0.000453,-0.001637,0.004836,14.11,1.383,14.714,20.6,0.145,20060228.0,0.608,20.6
2158,-0.065213,-0.065213,-0.016117,-0.009856,-0.017816,-0.014754,-0.007906,11.112,0.7064464135021098,10.743,48.45,9.633,20070629.0,0.700589836660617,48.45
2106,0.080263,0.080263,0.052887,0.06268,0.050428,0.054094,0.06350900000000001,17.945,0.622,17.945,95.29,1.332,20130131.0,0.5660000000000001,95.29
475,0.048096,0.040414,-0.024498,-0.039462,-0.01753,-0.022257,-0.035887,33.495,0.7064464135021098,-43.264,31.15,20.562,20151231.0,0.638,31.15
532,0.070523,0.070523,0.037009,0.039488,0.036856,0.038531,0.040681,13.969,0.373,13.598,143.60001,1.141,20101029.0,0.812,143.60001
3223,-0.026841000000000004,-0.026841000000000004,0.022975,0.023562,0.021274,0.025048,0.025011,9.004,0.7064464135021098,9.031,148.64999,12.333,20060831.0,0.700589836660617,148.64999
1323,-0.027257,-0.027257,0.038455,0.025768,0.043291,0.039821,0.027044,10.208,0.275,11.678,44.61,1.421,20070430.0,0.573,44.61
2231,0.062891,0.055692,0.051244000000000005,0.05372,0.049462,0.052680999999999985,0.054898,9.864,0.7064464135021098,9.97,55.73,9.916,20130731.0,1.0,55.73
2124,-0.061346000000000005,-0.061346000000000005,-0.021819,-0.036411,-0.01508,-0.020523,-0.035223000000000004,17.162,0.804,17.162,94.56,1.355,20140731.0,0.624,94.56
1949,0.104129,0.104129,0.054642,0.026485,0.057364,0.057098,0.028476,16.335,0.382,17.17,30.22,1.764,20091130.0,0.654,30.22
267,-0.087371,-0.087371,-0.014677,-0.002657,-0.009859,-0.013328,-0.001295,10.459,0.614,10.459,80.43,0.127,20080731.0,0.725,80.43
1509,0.014877000000000001,0.006031,0.0029530000000000003,0.00014199999999999998,0.002847,0.006193,0.00279,14.805,0.852,19.547,25.02,1.3530000000000002,20121130.0,0.916,25.02
233,-0.042843,-0.042843,-0.062061,-0.049309,-0.062581,-0.059996,-0.047295,19.759,0.7190000000000001,22.994,39.32,3.434,20150831.0,0.779,39.32
2968,0.08182,0.08182,0.053611,0.052497,0.054893,0.055948000000000005,0.054123,21.5,0.397,20.434,49.45,3.135,20150227.0,0.439,49.45
2585,0.056792999999999996,0.056792999999999996,0.006128,0.00206,0.011061,0.008331999999999999,0.0035,14.125,0.7064464135021098,15.977,62.15,6.6370000000000005,20130228.0,0.851,62.15
2703,0.020368999999999998,0.020368999999999998,0.052887,0.06268,0.050428,0.054094,0.06350900000000001,9.188,1.134,9.188,21.04,0.314,20130131.0,0.417,21.04
2151,-0.024452,-0.024452,0.02134,0.029505,0.016467,0.023705,0.031168,13.299,0.7064464135021098,13.148,46.28,9.641,20061130.0,0.700589836660617,46.28
287,0.030462,0.030462,0.06192,0.06725199999999999,0.058796,0.063606,0.069289,16.703,0.209,16.829,66.98,0.252,20100331.0,0.209,66.98
1091,-0.044116,-0.048706,0.024693,0.016144,0.014822,0.025834,0.017406,14.952,0.032,15.134,74.61,3.713,20071031.0,0.606,74.61
733,0.108247,0.108247,0.039332,0.023661,0.035794,0.040849,0.025364,6.246,1.838,6.193,153.47,0.0,20070928.0,0.86,153.47
2894,-0.10530999999999999,-0.118879,-0.078717,-0.025384,-0.08565700000000001,-0.077323,-0.024042,11.76,0.135,13.639,29.87,1.197,20090130.0,0.3670000000000001,29.87
512,0.009602,0.004146,-0.103401,-0.109769,-0.109931,-0.100214,-0.107667,10.294,0.304,10.306,92.03,1.528,20090227.0,0.778,92.03
810,0.057311,0.05121900000000001,0.043937,0.042687,0.043117,0.046173,0.044257,1.865,0.963,1.865,526.23999,0.225,20140228.0,0.852,526.23999
2935,0.031204000000000003,0.031204000000000003,-0.067942,-0.070404,-0.062651,-0.06553099999999999,-0.06843400000000001,42.928,0.33,44.298,41.64,1.79,20120531.0,0.4970000000000001,41.64
2328,-0.024253,-0.024253,-0.086564,-0.102888,-0.071762,-0.084873,-0.10092,12.014,0.14,11.019,51.9,1.619,20110930.0,0.451,51.9
1679,0.031722,0.031722,0.011471,0.004804999999999999,0.00998,0.012946,0.0065450000000000005,17.022000000000002,0.262,15.105,76.43,0.579,20070330.0,0.696,76.43
815,0.028731,0.028731,-0.021819,-0.036411,-0.01508,-0.020523,-0.035223000000000004,2.282,0.934,2.282,95.6,0.293,20140731.0,0.866,95.6
828,-0.066117,-0.070404,-0.062061,-0.049309,-0.062581,-0.059996,-0.047295,13.005999999999998,0.48,13.005999999999998,112.76,0.546,20150831.0,0.8590000000000001,112.76
1261,0.011316,0.011316,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,15.65,0.249,14.689,74.18,1.739,20120131.0,0.302,74.18
1577,0.035344,0.028626,0.008574,0.011122,0.012191,0.010563,0.013022999999999998,16.154,0.504,17.053,70.43,0.565,20080829.0,0.79,70.43
3408,-0.019178,-0.019178,0.025957,0.037053,0.019058,0.027941000000000004,0.039501,6.234,1.149,6.234,210.71001,0.0,20140630.0,0.938,210.71001
279,0.006866,0.006866,0.08029800000000001,0.083763,0.074142,0.081719,0.085217,9.642,0.556,9.348,70.39,0.14300000000000002,20090731.0,0.5760000000000001,70.39
3187,0.058558000000000006,0.051572,0.051244000000000005,0.05372,0.049462,0.052680999999999985,0.054898,15.232,2.5380000000000003,14.217,25.59,1.195,20130731.0,0.905,25.59
1277,0.08855700000000001,0.083251,0.016509,0.022131,0.020763,0.019067,0.023985,18.508,0.266,18.543,99.02,1.3330000000000002,20130531.0,0.75,99.02
1687,-0.030338,-0.035896,-0.051275,-0.07811799999999999,-0.044043,-0.049327,-0.07661699999999999,17.027,0.299,13.9,83.26,0.6809999999999999,20071130.0,0.645,83.26
250,-0.028339999999999997,-0.032659,-0.015985,0.000857,-0.021846,-0.013994,0.002111,10.944,0.6729999999999999,10.828,71.68,0.122,20070228.0,0.6859999999999999,71.68
2030,0.08969400000000001,0.08969400000000001,0.018105,0.007432999999999999,0.024566,0.019424,0.009006,18.808,0.883,17.622,39.12,1.6980000000000002,20060929.0,0.59,39.12
2284,0.067536,0.067536,-0.063252,-0.04616,-0.061163,-0.062147,-0.045066,16.746,0.112,16.582,50.74,1.891,20080131.0,0.224,50.74
2215,0.171763,0.171763,0.02211,0.015303,0.031332,0.023994,0.017608000000000002,10.263,0.7064464135021098,10.263,45.98,9.587,20120330.0,1.0,45.98
2927,0.017558,0.017558,-0.086564,-0.102888,-0.071762,-0.084873,-0.10092,15.397,0.29100000000000004,16.502,36.8,1.527,20110930.0,0.396,36.8
2115,0.003222,0.003222,0.038565,0.024591,0.044596,0.039852,0.025762,17.71,0.648,17.71,96.52,1.337,20131031.0,0.5770000000000001,96.52
1045,0.042972,0.042972,0.022824,0.02166,0.028049,0.024947,0.023398,21.161,0.224,21.322,84.22,1.749,20131129.0,0.722,84.22
3158,-0.122459,-0.122459,0.036232,0.035725,0.031957,0.038165,0.037036,13.851,2.244,13.647,18.56,1.317,20110228.0,0.887,18.56
31,-0.021986000000000002,-0.021986000000000002,-0.099796,-0.122188,-0.090791,-0.098007,-0.120091,14.273,0.792,14.273,26.69,0.0,20080930.0,0.853,26.69
3308,0.039966,0.039966,0.035682,0.049754,0.029749,0.037477,0.051828,10.007,0.7064464135021098,9.623,158.21001,26.704,20130930.0,0.922,158.21001
864,-0.084312,-0.084312,-0.099796,-0.122188,-0.090791,-0.098007,-0.120091,12.618,0.161,12.972,60.06,1.12,20080930.0,0.784,60.06
3342,-0.002093,-0.002093,0.019081,0.037024,0.007821999999999999,0.022148,0.042176,23.208,1.153,50.433,52.45,0.034,20081231.0,0.218,52.45
2143,0.012154,0.012154,0.017585,0.035232,0.011065,0.019053,0.036978,14.115,0.7064464135021098,17.496,41.64,8.859,20060331.0,0.700589836660617,41.64
3217,0.000283,0.000283,-0.003552000000000001,0.003476,0.000453,-0.001637,0.004836,12.548,0.7064464135021098,12.604,141.28999,16.736,20060228.0,0.700589836660617,141.28999
2313,-0.049248,-0.049248,-0.052465,-0.058868,-0.053882000000000006,-0.050725,-0.056799,12.717,0.129,12.584,48.07,1.4069999999999998,20100630.0,0.487,48.07
3234,-0.129458,-0.131073,-0.032762,-0.044642,-0.031982,-0.031758,-0.043537,8.776,0.7064464135021098,8.776,188.34,10.304,20070731.0,0.700589836660617,188.34
842,-0.014075,-0.018106999999999998,0.02134,0.029505,0.016467,0.023705,0.031168,17.826,0.16699999999999998,18.65,64.53,1.189,20061130.0,0.779,64.53
3143,0.025866000000000004,0.025866000000000004,0.054642,0.026485,0.057364,0.057098,0.028476,21.869,2.563,22.286,23.4,1.125,20091130.0,0.898,23.4
2588,0.106709,0.106709,0.016509,0.022131,0.020763,0.019067,0.023985,16.975,0.7064464135021098,19.167,75.71,6.385,20130531.0,0.911,75.71
2137,-0.039956,-0.048468000000000004,-0.062061,-0.049309,-0.062581,-0.059996,-0.047295,18.816,0.88,22.046,95.02,1.725,20150831.0,0.659,95.02
2690,-0.026494999999999998,-0.026494999999999998,0.001454,-0.00702,0.008533,0.003702,-0.003561,10.146,1.404,10.363,24.25,0.145,20111230.0,0.508,24.25
2430,0.032789,0.032789,0.01893,0.056698,0.014759,0.020043,0.057842999999999985,4.994,1.285,5.407,75.91,0.223,20100430.0,0.878,75.91
3009,0.138061,0.138061,0.008574,0.011122,0.012191,0.010563,0.013022999999999998,12.327,0.085,13.425999999999998,27.12,1.43,20080829.0,0.398,27.12
3373,0.015191,0.015191,-0.023611,-0.022838,-0.021474,-0.02247,-0.021813,4.882,2.113,4.763,85.54,0.008,20110729.0,0.917,85.54
2487,-0.028805,-0.031625,-0.005754,-0.003562,-0.004189,-0.003616,-0.00019,14.977,1.136,14.977,96.15,0.314,20141231.0,0.69,96.15
1393,-0.014907,-0.014907,0.006128,0.00206,0.011061,0.008331999999999999,0.0035,17.921,0.376,45.31399999999999,31.72,3.195,20130228.0,0.359,31.72
309,-0.012034,-0.012034,0.052929,0.08443200000000001,0.043583,0.054076,0.085342,10.089,0.151,10.089,83.74,0.23,20120131.0,0.479,83.74
3263,-0.004833,-0.004833,0.026392,0.051972,0.017771000000000002,0.028419,0.055001,37.772,0.7064464135021098,37.772,168.84,14.574000000000002,20091231.0,-0.07,168.84
2087,0.034094,0.034094,-0.020161,-0.026251,-0.018258,-0.018395,-0.024106,17.864,0.6509999999999999,17.827,84.32,1.301,20110630.0,0.654,84.32
490,0.084341,0.084341,0.038455,0.025768,0.043291,0.039821,0.027044,16.922,0.266,16.727999999999998,102.21,1.288,20070430.0,0.7090000000000001,102.21
818,0.07196,0.07196,0.019935,0.012956,0.023201,0.021184,0.014199000000000003,17.391,0.8590000000000001,17.391,108.0,0.34600000000000003,20141031.0,0.863,108.0
1815,0.084194,0.084194,0.008574,0.011122,0.012191,0.010563,0.013022999999999998,10.25,0.8220000000000001,15.576,35.67,0.682,20080829.0,0.8740000000000001,35.67
2196,-0.097319,-0.097319,-0.044938,-0.049083,-0.047449,-0.042813,-0.047566,10.694,0.7064464135021098,10.726,36.36,13.854,20100831.0,1.0,36.36
2549,0.014072999999999999,0.014072999999999999,0.032688,0.032232,0.028514,0.034774,0.033602999999999994,37.812,0.7064464135021098,24.799,38.19,14.871,20100226.0,0.879,38.19
1539,0.03242,0.024166999999999998,0.008167,0.002313,0.010491,0.010326,0.003961999999999999,21.451,1.569,24.132,34.75,1.95,20150529.0,0.922,34.75
2602,-0.069674,-0.072415,-0.021819,-0.036411,-0.01508,-0.020523,-0.035223000000000004,17.255,0.7064464135021098,17.391,88.0,5.631,20140731.0,0.7440000000000001,88.0
3200,-0.009512,-0.009512,0.038183,0.032156,0.037655,0.040186,0.033697000000000005,15.816,2.3,16.885,24.99,1.378,20140829.0,0.9,24.99
2641,-0.026300999999999998,-0.030483,-0.051275,-0.07811799999999999,-0.044043,-0.049327,-0.07661699999999999,25.822,1.454,24.838,26.08,0.163,20071130.0,0.598,26.08
1538,-0.02472,-0.02472,0.007573999999999998,0.013988999999999998,0.008520999999999999,0.008723,0.015127000000000003,20.564,1.67,23.894,33.93,1.854,20150430.0,0.929,33.93
1259,0.050464,0.04408,-0.008893,-0.02248,-0.005059,-0.006226,-0.020645,14.492,0.249,13.602,68.69,1.739,20111130.0,0.302,68.69
1165,0.073404,0.073404,0.024071,0.02201,0.023563,0.026126,0.025242,16.073,0.212,17.297,90.81,3.863,20131231.0,0.509,90.81
892,0.032774,0.032774,0.018203,0.013611000000000002,0.022646,0.019157,0.014412,16.762999999999998,0.267,17.750999999999994,81.3,1.293,20110131.0,0.8590000000000001,81.3
970,0.055771,0.055771,0.009678,-0.013287,0.012864,0.011631,-0.011712,21.413,0.181,21.484,65.31,1.901,20070831.0,0.7809999999999999,65.31
2052,0.063501,0.063501,-0.014677,-0.002657,-0.009859,-0.013328,-0.001295,18.921,0.634,27.681,59.79,1.3219999999999998,20080731.0,0.642,59.79
2465,0.011470999999999999,0.007586,0.006128,0.00206,0.011061,0.008331999999999999,0.0035,5.603,0.926,6.119,54.46,0.105,20130228.0,0.769,54.46
3221,-0.003445,-0.003445,-0.001881,-0.010474,8.7e-05,-0.000386,-0.008479,11.193,0.7064464135021098,11.235,150.42999,13.817,20060630.0,0.700589836660617,150.42999
1188,-0.004658,-0.004658,0.000176,0.005435,0.000505,0.002442,0.007333,12.591,0.277,13.137,72.65,3.793,20151130.0,0.526,72.65
