NAICS,PRIMEXCH,TRDSTAT,SECSTAT,CUSIP,SHRFLG,SHRENDDT,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn,CAPEI,bm,evm,pe_op_basic,pe_op_dil,pe_exi,pe_inc,ps,pcf,dpr,npm,opmbd,opmad,gpm,ptpm,cfm,roa,roe,roce,efftax,aftret_eq,aftret_invcapx,aftret_equity,pretret_noa,pretret_earnat,GProf,equity_invcap,debt_invcap,totdebt_invcap,capital_ratio,int_debt,int_totdebt,cash_lt,invt_act,rect_act,debt_at,debt_ebitda,short_debt,curr_debt,lt_debt,profit_lct,ocf_lct,cash_debt,fcf_ocf,lt_ppent,dltt_be,debt_assets,debt_capital,de_ratio,intcov,intcov_ratio,cash_ratio,quick_ratio,curr_ratio,cash_conversion,inv_turn,at_turn,rect_turn,pay_turn,sale_invcap,sale_equity,sale_nwc,rd_sale,adv_sale,staff_sale,accrual,ptb,PEG_trailing,divyield,PEG_1yrforward,PEG_ltgforward
517110.0,N,A,R,92343V10,0.0,20090528.0,30.34,33.03,30.34,3846136.0,0.019868,30.31,30.32,2841000.0,1.065807,1.0,30.34,-0.010000000000001563,20090430.0,0.004636,0.109359,0.107522,0.192762,0.190929,0.093925,13.436,0.555,5.675,11.945,11.945,13.425,13.425,0.885,3.238,0.787,0.066,0.336,0.18600000000000003,0.6,0.163,0.21600000000000003,0.168,0.10800000000000001,0.207,0.209,0.139,0.162,0.139,0.218,0.16699999999999998,0.289,0.331,0.373,0.413,0.53,0.068,0.062,0.083,0.08,0.451,0.257,1.59,0.096,0.21,0.38,1.261,1.028,0.21600000000000003,0.35200000000000004,1.426,0.878,0.61,0.5720000000000001,2.96,3.505,7.058,0.397,0.9259999999999999,1.0070000000000001,22.86,20.362000000000002,0.5,8.277999999999999,9.408,0.773,2.334,576.059,0.0,0.027999999999999997,0.0,0.10400000000000001,1.6119999999999999,,0.060599999999999994,-8.525,2.9
517110.0,N,A,R,92343V10,0.0,20090629.0,28.81,31.04,29.26,2941184.0,-0.035597,29.29,29.3,2840574.0,1.065807,1.0,29.26,-0.010000000000001563,20090529.0,-0.035597,0.067788,0.065138,0.10232999999999999,0.10021000000000001,0.053080999999999996,14.088,0.6859999999999999,5.147,11.385,11.385,12.947000000000001,12.947000000000001,0.83,3.0060000000000002,0.787,0.064,0.335,0.18600000000000003,0.604,0.159,0.23,0.168,0.10099999999999999,0.201,0.209,0.133,0.155,0.133,0.233,0.174,0.29,0.36700000000000005,0.344,0.413,0.484,0.068,0.057,0.037000000000000005,0.106,0.5529999999999999,0.25,1.557,0.168,0.237,0.34600000000000003,1.126,0.9279999999999999,0.21600000000000003,0.395,1.4480000000000002,0.701,0.602,0.578,2.7119999999999997,3.162,6.249,0.154,0.639,0.7140000000000001,22.86,17.647000000000002,0.48,8.512,3.55,0.792,2.16,576.059,0.0,0.027999999999999997,0.0,0.10300000000000001,1.412,2.9160000000000004,0.0629,-28.4,3.4160000000000004
517110.0,N,A,R,92343V10,0.0,20090730.0,29.25,31.36,30.73,3319921.0,0.050239,30.7,30.71,2840574.0,1.065807,1.0,30.73,-0.010000000000001563,20090630.0,0.050239,-0.003098,-0.00504,0.023921,0.021352,0.000196,14.796,0.6859999999999999,5.147,11.957,11.957,13.597000000000001,13.597000000000001,0.872,3.157,0.787,0.064,0.335,0.18600000000000003,0.604,0.159,0.23,0.168,0.10099999999999999,0.201,0.209,0.133,0.155,0.133,0.233,0.174,0.29,0.36700000000000005,0.344,0.413,0.484,0.068,0.057,0.037000000000000005,0.106,0.5529999999999999,0.25,1.557,0.168,0.237,0.34600000000000003,1.126,0.9279999999999999,0.21600000000000003,0.395,1.4480000000000002,0.701,0.602,0.578,2.7119999999999997,3.162,6.249,0.154,0.639,0.7140000000000001,22.86,17.647000000000002,0.48,8.512,3.55,0.792,2.16,576.059,0.0,0.027999999999999997,0.0,0.10300000000000001,1.483,3.063,0.0599,-27.53,3.588
517110.0,N,A,R,92343V10,0.0,20090830.0,28.62,32.31,32.07,3465805.0,0.058575,32.04,32.06,2840613.0,1.065807,1.0,32.07,-0.020000000000003126,20090731.0,0.043606,0.081719,0.08029800000000001,0.085217,0.083763,0.074142,15.442,0.6859999999999999,5.147,12.479000000000001,12.479000000000001,14.19,14.19,0.91,3.295,0.787,0.064,0.335,0.18600000000000003,0.604,0.159,0.23,0.168,0.10099999999999999,0.201,0.209,0.133,0.155,0.133,0.233,0.174,0.29,0.36700000000000005,0.344,0.413,0.484,0.068,0.057,0.037000000000000005,0.106,0.5529999999999999,0.25,1.557,0.168,0.237,0.34600000000000003,1.126,0.9279999999999999,0.21600000000000003,0.395,1.4480000000000002,0.701,0.602,0.578,2.7119999999999997,3.162,6.249,0.154,0.639,0.7140000000000001,22.86,17.647000000000002,0.48,8.512,3.55,0.792,2.16,576.059,0.0,0.027999999999999997,0.0,0.10300000000000001,1.548,3.196,0.0574,-36.043,3.167
517110.0,N,A,R,92343V10,0.0,20090929.0,30.22,32.03,31.04,2560729.0,-0.032117,31.05,31.06,2840613.0,1.065807,1.0,31.04,-0.00999999999999801,20090831.0,-0.032117,0.031459,0.0293,0.056864,0.055310000000000005,0.03356,14.605,0.6920000000000001,4.828,12.269,12.269,14.642000000000001,14.642000000000001,0.857,3.072,0.853,0.059000000000000004,0.33399999999999996,0.185,0.605,0.14800000000000002,0.24100000000000002,0.165,0.09699999999999999,0.193,0.209,0.13,0.138,0.13,0.243,0.17600000000000002,0.29,0.335,0.377,0.436,0.53,0.067,0.057999999999999996,0.033,0.10800000000000001,0.5379999999999999,0.26899999999999996,1.6769999999999998,0.135,0.218,0.377,1.19,0.993,0.21600000000000003,0.41,1.504,0.828,0.617,0.61,2.991,2.81,5.706,0.151,0.6829999999999999,0.7659999999999999,22.86,17.032,0.479,8.637,3.533,0.778,2.322,576.059,0.0,0.027999999999999997,0.0,0.107,1.46,1.734,0.0593,-25.654,2.917
517110.0,N,A,R,92343V10,0.0,20091029.0,29.49,31.35,30.27,3911436.0,-0.024807,30.23,30.26,2840648.0,1.065807,1.0,30.27,-0.030000000000001137,20090930.0,-0.024807,0.045222000000000005,0.043582,0.071255,0.069383,0.035723000000000005,14.243,0.6920000000000001,4.828,11.964,11.964,14.277999999999999,14.277999999999999,0.836,2.9960000000000004,0.853,0.059000000000000004,0.33399999999999996,0.185,0.605,0.14800000000000002,0.24100000000000002,0.165,0.09699999999999999,0.193,0.209,0.13,0.138,0.13,0.243,0.17600000000000002,0.29,0.335,0.377,0.436,0.53,0.067,0.057999999999999996,0.033,0.10800000000000001,0.5379999999999999,0.26899999999999996,1.6769999999999998,0.135,0.218,0.377,1.19,0.993,0.21600000000000003,0.41,1.504,0.828,0.617,0.61,2.991,2.81,5.706,0.151,0.6829999999999999,0.7659999999999999,22.86,17.032,0.479,8.637,3.533,0.778,2.322,576.059,0.0,0.027999999999999997,0.0,0.107,1.423,1.6909999999999998,0.0608,-18.133,2.844
517110.0,N,A,R,92343V10,0.0,20091129.0,28.64,30.17,29.59,4911189.0,-0.006772,29.6,29.61,2840648.0,1.065807,1.0,29.59,-0.00999999999999801,20091030.0,-0.022464,-0.027993,-0.02925,-0.050612,-0.051739,-0.019762000000000002,13.923,0.6920000000000001,4.828,11.696,11.696,13.958,13.958,0.8170000000000001,2.928,0.853,0.059000000000000004,0.33399999999999996,0.185,0.605,0.14800000000000002,0.24100000000000002,0.165,0.09699999999999999,0.193,0.209,0.13,0.138,0.13,0.243,0.17600000000000002,0.29,0.335,0.377,0.436,0.53,0.067,0.057999999999999996,0.033,0.10800000000000001,0.5379999999999999,0.26899999999999996,1.6769999999999998,0.135,0.218,0.377,1.19,0.993,0.21600000000000003,0.41,1.504,0.828,0.617,0.61,2.991,2.81,5.706,0.151,0.6829999999999999,0.7659999999999999,22.86,17.032,0.479,8.637,3.533,0.778,2.322,576.059,0.0,0.027999999999999997,0.0,0.107,1.391,1.653,0.0642,-4.4319999999999995,2.884
517110.0,N,A,R,92343V10,0.0,20091230.0,29.07,32.03,31.46,3096377.0,0.063197,31.47,31.48,2840648.0,1.065807,1.0,31.46,-0.010000000000001563,20091130.0,0.063197,0.057098,0.054641999999999996,0.028475999999999998,0.026485,0.057364,14.53,0.7190000000000001,4.546,12.737,12.737,16.215999999999998,16.215999999999998,0.848,2.915,0.9440000000000001,0.053,0.335,0.185,0.606,0.139,0.252,0.16399999999999998,0.092,0.191,0.209,0.125,0.122,0.125,0.239,0.177,0.29,0.31,0.402,0.455,0.564,0.066,0.057999999999999996,0.032,0.105,0.529,0.28300000000000003,1.764,0.11800000000000001,0.207,0.396,1.2309999999999999,1.07,0.21600000000000003,0.442,1.5490000000000002,0.9359999999999999,0.629,0.636,3.2689999999999997,2.536,5.397,0.153,0.7140000000000001,0.7979999999999999,22.86,17.272000000000002,0.479,8.708,3.4960000000000004,0.7709999999999999,2.488,576.059,0.0,0.027999999999999997,0.0,0.11599999999999999,1.445,9.679,0.0604,-5.149,3.763
517110.0,N,A,R,92343V10,0.0,20100128.0,32.34,33.73,33.13,3077984.0,0.053083,33.14,33.15,2840648.0,1.065807,1.0,33.13,-0.00999999999999801,20091231.0,0.053083,0.028419,0.026392000000000002,0.055001,0.051972000000000004,0.017771000000000002,15.300999999999998,0.7190000000000001,4.546,13.413,13.413,17.077,17.077,0.893,3.069,0.9440000000000001,0.053,0.335,0.185,0.606,0.139,0.252,0.16399999999999998,0.092,0.191,0.209,0.125,0.122,0.125,0.239,0.177,0.29,0.31,0.402,0.455,0.564,0.066,0.057999999999999996,0.032,0.105,0.529,0.28300000000000003,1.764,0.11800000000000001,0.207,0.396,1.2309999999999999,1.07,0.21600000000000003,0.442,1.5490000000000002,0.9359999999999999,0.629,0.636,3.2689999999999997,2.536,5.397,0.153,0.7140000000000001,0.7979999999999999,22.86,17.272000000000002,0.479,8.708,3.4960000000000004,0.7709999999999999,2.488,576.059,0.0,0.027999999999999997,0.0,0.11599999999999999,1.5219999999999998,10.193,0.057300000000000004,-4.82,3.737
517110.0,N,A,R,92343V10,0.0,20100225.0,29.33,33.34,29.42,4740296.0,-0.097646,29.4,29.41,2836000.0,1.065807,1.0,29.42,-0.010000000000001563,20100129.0,-0.111983,-0.037096,-0.038109,-0.011387999999999999,-0.012292,-0.036974,13.565999999999999,0.7190000000000001,4.546,11.911,11.911,15.165,15.165,0.792,2.721,0.9440000000000001,0.053,0.335,0.185,0.606,0.139,0.252,0.16399999999999998,0.092,0.191,0.209,0.125,0.122,0.125,0.239,0.177,0.29,0.31,0.402,0.455,0.564,0.066,0.057999999999999996,0.032,0.105,0.529,0.28300000000000003,1.764,0.11800000000000001,0.207,0.396,1.2309999999999999,1.07,0.21600000000000003,0.442,1.5490000000000002,0.9359999999999999,0.629,0.636,3.2689999999999997,2.536,5.397,0.153,0.7140000000000001,0.7979999999999999,22.86,17.272000000000002,0.479,8.708,3.4960000000000004,0.7709999999999999,2.488,576.059,0.0,0.027999999999999997,0.0,0.11599999999999999,1.349,9.051,0.0646,-3.21,3.3930000000000002
517110.0,N,A,R,92343V10,0.0,20100330.0,28.37,29.73,28.93,3269828.0,-0.016655,28.93,28.94,2835727.0,1.065807,1.0,28.93,-0.010000000000001563,20100226.0,-0.016655,0.034774,0.032688,0.033602999999999994,0.032232,0.028513999999999998,14.41,0.648,4.376,12.054,12.054,22.426,22.426,0.7609999999999999,2.5989999999999998,1.454,0.034,0.331,0.18100000000000002,0.605,0.107,0.249,0.166,0.064,0.19699999999999998,0.105,0.08800000000000001,0.141,0.08800000000000001,0.22699999999999998,0.172,0.287,0.298,0.395,0.447,0.57,0.07400000000000001,0.066,0.017,0.10099999999999999,0.5589999999999999,0.27399999999999997,1.744,0.11599999999999999,0.204,0.385,1.225,1.083,0.221,0.46,1.5619999999999998,0.904,0.629,0.615,3.4339999999999997,1.9669999999999999,5.162000000000001,0.086,0.6970000000000001,0.7759999999999999,24.971999999999998,19.458,0.502,8.839,10.453,0.773,2.591,,0.0,0.027999999999999997,0.0,0.13,1.347,,0.06570000000000001,-10.765,4.372
517110.0,N,A,R,92343V10,0.0,20100429.0,28.99,31.23,31.02,3840839.0,0.072243,31.02,31.03,2840000.0,1.065807,1.0,31.02,-0.010000000000001563,20100331.0,0.072243,0.063606,0.06192,0.069289,0.06725199999999999,0.058796,15.474,0.648,4.376,12.925,12.925,24.046999999999997,24.046999999999997,0.8170000000000001,2.7910000000000004,1.454,0.034,0.331,0.18100000000000002,0.605,0.107,0.249,0.166,0.064,0.19699999999999998,0.105,0.08800000000000001,0.141,0.08800000000000001,0.22699999999999998,0.172,0.287,0.298,0.395,0.447,0.57,0.07400000000000001,0.066,0.017,0.10099999999999999,0.5589999999999999,0.27399999999999997,1.744,0.11599999999999999,0.204,0.385,1.225,1.083,0.221,0.46,1.5619999999999998,0.904,0.629,0.615,3.4339999999999997,1.9669999999999999,5.162000000000001,0.086,0.6970000000000001,0.7759999999999999,24.971999999999998,19.458,0.502,8.839,10.453,0.773,2.591,,0.0,0.027999999999999997,0.0,0.13,1.446,,0.0613,-11.542,4.724
517110.0,N,A,R,92343V10,0.0,20100527.0,28.75,31.46,28.9,4726532.0,-0.053030,28.89,28.9,2826732.0,1.065807,1.0,28.9,-0.00999999999999801,20100430.0,-0.068343,0.020043000000000002,0.018930000000000002,0.05784299999999999,0.056698,0.014759,14.349,0.648,4.376,12.042,12.042,22.403000000000002,22.403000000000002,0.758,2.588,1.454,0.034,0.331,0.18100000000000002,0.605,0.107,0.249,0.166,0.064,0.19699999999999998,0.105,0.08800000000000001,0.141,0.08800000000000001,0.22699999999999998,0.172,0.287,0.298,0.395,0.447,0.57,0.07400000000000001,0.066,0.017,0.10099999999999999,0.5589999999999999,0.27399999999999997,1.744,0.11599999999999999,0.204,0.385,1.225,1.083,0.221,0.46,1.5619999999999998,0.904,0.629,0.615,3.4339999999999997,1.9669999999999999,5.162000000000001,0.086,0.6970000000000001,0.7759999999999999,24.971999999999998,19.458,0.502,8.839,10.453,0.773,2.591,,0.0,0.027999999999999997,0.0,0.13,1.341,,0.06570000000000001,-8.961,4.317
517110.0,N,A,R,92343V10,0.0,20100629.0,26.93,29.29,27.52,4836361.0,-0.047751,27.51,27.52,2826732.0,1.065807,1.0,27.52,-0.00999999999999801,20100528.0,-0.047751,-0.079136,-0.081224,-0.076929,-0.078435,-0.081976,13.638,0.7090000000000001,4.268,11.862,11.862,32.0,32.0,0.72,2.411,2.169,0.023,0.32899999999999996,0.17800000000000002,0.602,0.107,0.24100000000000002,0.157,0.04,0.179,0.105,0.057999999999999996,0.083,0.057999999999999996,0.231,0.17,0.28800000000000003,0.298,0.402,0.447,0.574,0.066,0.059000000000000004,0.016,0.099,0.557,0.278,1.77,0.1,0.195,0.397,1.2819999999999998,1.1640000000000001,0.221,0.479,1.5630000000000002,0.9229999999999999,0.629,0.6409999999999999,3.392,1.6569999999999998,5.15,0.081,0.7190000000000001,0.7979999999999999,24.971999999999998,19.688,0.47700000000000004,8.775,3.4739999999999998,0.768,2.575,,0.0,0.027999999999999997,0.0,0.132,1.252,,0.069,-6.4,4.871
517110.0,N,A,R,92343V10,0.0,20100729.0,27.08,29.33,28.02,4195088.0,0.018169,28.01,28.02,2826732.0,1.065807,1.0,28.02,-0.00999999999999801,20100630.0,0.018169,-0.050725,-0.052465,-0.056799,-0.058868,-0.053882000000000006,13.885,0.7090000000000001,4.268,12.078,12.078,32.580999999999996,32.580999999999996,0.733,2.455,2.169,0.023,0.32899999999999996,0.17800000000000002,0.602,0.107,0.24100000000000002,0.157,0.04,0.179,0.105,0.057999999999999996,0.083,0.057999999999999996,0.231,0.17,0.28800000000000003,0.298,0.402,0.447,0.574,0.066,0.059000000000000004,0.016,0.099,0.557,0.278,1.77,0.1,0.195,0.397,1.2819999999999998,1.1640000000000001,0.221,0.479,1.5630000000000002,0.9229999999999999,0.629,0.6409999999999999,3.392,1.6569999999999998,5.15,0.081,0.7190000000000001,0.7979999999999999,24.971999999999998,19.688,0.47700000000000004,8.775,3.4739999999999998,0.768,2.575,,0.0,0.027999999999999997,0.0,0.132,1.275,,0.0678,-9.774,8.145
517110.0,N,A,R,92343V10,0.0,20100830.0,26.49,29.06,29.06,4955485.0,0.123434,29.06,29.06,2826742.0,1.0,1.0,29.06,0.0,20100730.0,0.105366,0.070292,0.068594,0.05994,0.058682000000000005,0.06877799999999999,14.401,0.7090000000000001,4.268,12.526,12.526,33.791,33.791,0.76,2.546,2.169,0.023,0.32899999999999996,0.17800000000000002,0.602,0.107,0.24100000000000002,0.157,0.04,0.179,0.105,0.057999999999999996,0.083,0.057999999999999996,0.231,0.17,0.28800000000000003,0.298,0.402,0.447,0.574,0.066,0.059000000000000004,0.016,0.099,0.557,0.278,1.77,0.1,0.195,0.397,1.2819999999999998,1.1640000000000001,0.221,0.479,1.5630000000000002,0.9229999999999999,0.629,0.6409999999999999,3.392,1.6569999999999998,5.15,0.081,0.7190000000000001,0.7979999999999999,24.971999999999998,19.688,0.47700000000000004,8.775,3.4739999999999998,0.768,2.575,,0.0,0.027999999999999997,0.0,0.132,1.3219999999999998,,0.0654,-3.862,4.61
517110.0,N,A,R,92343V10,0.0,20100830.0,26.49,29.06,29.06,4955485.0,0.123434,29.06,29.06,2826742.0,1.0,1.0,29.06,0.0,20100730.0,0.105366,0.070292,0.068594,0.05994,0.058682000000000005,0.06877799999999999,14.401,0.7090000000000001,4.268,12.526,12.526,33.791,33.791,0.76,2.546,2.169,0.023,0.32899999999999996,0.17800000000000002,0.602,0.107,0.24100000000000002,0.157,0.04,0.179,0.105,0.057999999999999996,0.083,0.057999999999999996,0.231,0.17,0.28800000000000003,0.298,0.402,0.447,0.574,0.066,0.059000000000000004,0.016,0.099,0.557,0.278,1.77,0.1,0.195,0.397,1.2819999999999998,1.1640000000000001,0.221,0.479,1.5630000000000002,0.9229999999999999,0.629,0.6409999999999999,3.392,1.6569999999999998,5.15,0.081,0.7190000000000001,0.7979999999999999,24.971999999999998,19.688,0.47700000000000004,8.775,3.4739999999999998,0.768,2.575,,0.0,0.027999999999999997,0.0,0.132,1.3219999999999998,,0.0654,-3.862,4.61
517110.0,N,A,R,92343V10,0.0,20100929.0,29.37,30.32,29.53,3817541.0,0.016173,29.51,29.52,2826742.0,1.0,1.0,29.53,-0.00999999999999801,20100831.0,0.016173,-0.042813,-0.044938,-0.047566000000000004,-0.049083,-0.047449,15.777999999999999,0.765,4.351,14.914000000000001,14.914000000000001,-369.13,-369.13,0.7709999999999999,2.434,1.454,-0.002,0.314,0.161,0.603,0.071,0.22699999999999998,0.15,-0.004,0.16699999999999998,0.105,-0.005,0.066,-0.005,0.204,0.154,0.28800000000000003,0.297,0.39,0.44,0.568,0.068,0.06,0.023,0.079,0.5579999999999999,0.26899999999999996,1.797,0.113,0.204,0.38,1.167,1.179,0.221,0.515,1.554,0.882,0.627,0.642,3.46,0.938,4.766,0.111,0.698,0.757,24.971999999999998,24.791,0.47700000000000004,8.81,3.2689999999999997,0.7809999999999999,2.633,,0.0,0.027999999999999997,0.0,0.152,1.3780000000000001,,0.0643,-23.891,-21.945999999999998
517110.0,N,A,R,92343V10,0.0,20101028.0,30.11,32.86,32.59,3579534.0,0.103623,32.59,32.6,2827000.0,1.0,1.0,32.59,-0.00999999999999801,20100930.0,0.103623,0.09151799999999999,0.089635,0.09641799999999999,0.094485,0.087551,17.415,0.765,4.351,16.46,16.46,-407.38,-407.38,0.851,2.6860000000000004,1.454,-0.002,0.314,0.161,0.603,0.071,0.22699999999999998,0.15,-0.004,0.16699999999999998,0.105,-0.005,0.066,-0.005,0.204,0.154,0.28800000000000003,0.297,0.39,0.44,0.568,0.068,0.06,0.023,0.079,0.5579999999999999,0.26899999999999996,1.797,0.113,0.204,0.38,1.167,1.179,0.221,0.515,1.554,0.882,0.627,0.642,3.46,0.938,4.766,0.111,0.698,0.757,24.971999999999998,24.791,0.47700000000000004,8.81,3.2689999999999997,0.7809999999999999,2.633,,0.0,0.027999999999999997,0.0,0.152,1.521,,0.0583,-25.545,-22.671
517110.0,N,A,R,92343V10,0.0,20101129.0,32.09,33.57,32.48,4230963.0,0.011583,32.47,32.48,2826783.0,1.0,1.0,32.48,-0.00999999999999801,20101029.0,-0.003375,0.038531,0.037009,0.040681,0.039488,0.036856,17.355,0.765,4.351,16.404,16.404,-406.0,-406.0,0.848,2.677,1.454,-0.002,0.314,0.161,0.603,0.071,0.22699999999999998,0.15,-0.004,0.16699999999999998,0.105,-0.005,0.066,-0.005,0.204,0.154,0.28800000000000003,0.297,0.39,0.44,0.568,0.068,0.06,0.023,0.079,0.5579999999999999,0.26899999999999996,1.797,0.113,0.204,0.38,1.167,1.179,0.221,0.515,1.554,0.882,0.627,0.642,3.46,0.938,4.766,0.111,0.698,0.757,24.971999999999998,24.791,0.47700000000000004,8.81,3.2689999999999997,0.7809999999999999,2.633,,0.0,0.027999999999999997,0.0,0.152,1.516,,0.06,-32.46,-32.635
517110.0,N,A,R,92343V10,0.0,20101230.0,31.9,33.52,32.01,2852825.0,-0.014470,32.01,32.02,2826783.0,1.0,1.0,32.01,-0.010000000000005116,20101130.0,-0.014470,0.005108,0.002908,0.010736,0.008971999999999999,-0.00229,18.498,0.648,4.512,19.168,19.168,-123.12,-123.12,0.8420000000000001,2.688,1.454,-0.006999999999999999,0.303,0.15,0.603,0.066,0.22699999999999998,0.14400000000000002,-0.012,0.158,0.105,-0.018000000000000002,0.064,-0.018000000000000002,0.191,0.142,0.28800000000000003,0.292,0.379,0.431,0.565,0.069,0.061,0.031,0.062,0.556,0.26,1.801,0.12,0.209,0.366,1.105,1.143,0.221,0.512,1.5530000000000002,0.848,0.625,0.643,3.5389999999999997,0.792,4.529,0.146,0.696,0.742,24.971999999999998,31.635,0.47700000000000004,8.839,3.1710000000000003,0.79,2.7,,0.0,0.027999999999999997,0.0,0.152,1.516,,0.060899999999999996,-19.698,-18.569000000000003
517110.0,N,A,R,92343V10,0.0,20110130.0,32.35,35.78,35.78,3383113.0,0.117776,35.79,35.8,2826783.0,1.0,1.0,35.78,-0.00999999999999801,20101231.0,0.117776,0.06715,0.064817,0.068851,0.065469,0.0653,20.677,0.648,4.512,21.425,21.425,-137.62,-137.62,0.941,3.005,1.454,-0.006999999999999999,0.303,0.15,0.603,0.066,0.22699999999999998,0.14400000000000002,-0.012,0.158,0.105,-0.018000000000000002,0.064,-0.018000000000000002,0.191,0.142,0.28800000000000003,0.292,0.379,0.431,0.565,0.069,0.061,0.031,0.062,0.556,0.26,1.801,0.12,0.209,0.366,1.105,1.143,0.221,0.512,1.5530000000000002,0.848,0.625,0.643,3.5389999999999997,0.792,4.529,0.146,0.696,0.742,24.971999999999998,31.635,0.47700000000000004,8.839,3.1710000000000003,0.79,2.7,,0.0,0.027999999999999997,0.0,0.152,1.694,,0.0545,-22.018,-20.756
517110.0,N,A,R,92343V10,0.0,20110227.0,34.36,37.67,35.62,5416236.0,0.009153,35.6,35.61,2827000.0,1.0,1.0,35.62,-0.00999999999999801,20110131.0,-0.004472,0.019157,0.018203,0.014412000000000001,0.013611000000000002,0.022646,20.586,0.648,4.512,21.329,21.329,-137.0,-137.0,0.937,2.992,1.454,-0.006999999999999999,0.303,0.15,0.603,0.066,0.22699999999999998,0.14400000000000002,-0.012,0.158,0.105,-0.018000000000000002,0.064,-0.018000000000000002,0.191,0.142,0.28800000000000003,0.292,0.379,0.431,0.565,0.069,0.061,0.031,0.062,0.556,0.26,1.801,0.12,0.209,0.366,1.105,1.143,0.221,0.512,1.5530000000000002,0.848,0.625,0.643,3.5389999999999997,0.792,4.529,0.146,0.696,0.742,24.971999999999998,31.635,0.47700000000000004,8.839,3.1710000000000003,0.79,2.7,,0.0,0.027999999999999997,0.0,0.152,1.6869999999999998,,0.0547,-21.92,-22.24
517110.0,N,A,R,92343V10,0.0,20110330.0,35.58,36.92,36.92,2981372.0,0.036496,36.93,36.94,2800000.0,1.0,1.0,36.92,-0.00999999999999801,20110228.0,0.036496,0.038165,0.036232,0.037036,0.035725,0.031957,21.885,0.607,4.409,17.093,17.093,41.022,41.022,0.968,3.0989999999999998,2.135,0.024,0.327,0.174,0.607,0.11900000000000001,0.249,0.156,0.042,0.191,0.19399999999999998,0.064,0.086,0.064,0.226,0.166,0.295,0.292,0.342,0.39899999999999997,0.54,0.07,0.061,0.054000000000000006,0.051,0.53,0.24,1.5119999999999998,0.14300000000000002,0.23,0.34,1.141,1.09,0.251,0.507,1.517,0.737,0.605,0.595,3.451,1.7309999999999999,5.3389999999999995,0.23600000000000002,0.693,0.73,20.756999999999998,24.566,0.478,8.724,9.875,0.8079999999999999,2.7689999999999997,,0.0,0.023,0.0,0.138,1.6840000000000002,,0.0528,-17.92,4.553
517110.0,N,A,R,92343V10,0.0,20110428.0,34.3,38.54,38.54,4138684.0,0.043879,38.55,38.56,2800000.0,1.0,1.0,38.54,-0.010000000000005116,20110331.0,0.043879,0.0033659999999999996,0.0017809999999999998,0.008605,0.006786,-0.001047,22.845,0.607,4.409,17.843,17.843,42.821999999999996,42.821999999999996,1.01,3.234,2.135,0.024,0.327,0.174,0.607,0.11900000000000001,0.249,0.156,0.042,0.191,0.19399999999999998,0.064,0.086,0.064,0.226,0.166,0.295,0.292,0.342,0.39899999999999997,0.54,0.07,0.061,0.054000000000000006,0.051,0.53,0.24,1.5119999999999998,0.14300000000000002,0.23,0.34,1.141,1.09,0.251,0.507,1.517,0.737,0.605,0.595,3.451,1.7309999999999999,5.3389999999999995,0.23600000000000002,0.693,0.73,20.756999999999998,24.566,0.478,8.724,9.875,0.8079999999999999,2.7689999999999997,,0.0,0.023,0.0,0.138,1.758,,0.0506,-20.28,5.372999999999999
517110.0,N,A,R,92343V10,0.0,20110530.0,36.91,38.61,37.78,2686005.0,-0.007071,37.76,37.77,2829078.0,1.0,1.0,37.78,-0.010000000000005116,20110429.0,-0.019720,0.028687999999999998,0.027573,0.019203,0.018109,0.028495,22.627,0.607,4.409,17.491,17.491,41.978,41.978,1.001,3.2039999999999997,2.135,0.024,0.327,0.174,0.607,0.11900000000000001,0.249,0.156,0.042,0.191,0.19399999999999998,0.064,0.086,0.064,0.226,0.166,0.295,0.292,0.342,0.39899999999999997,0.54,0.07,0.061,0.054000000000000006,0.051,0.53,0.24,1.5119999999999998,0.14300000000000002,0.23,0.34,1.141,1.09,0.251,0.507,1.517,0.737,0.605,0.595,3.451,1.7309999999999999,5.3389999999999995,0.23600000000000002,0.693,0.73,20.756999999999998,24.566,0.478,8.724,9.875,0.8079999999999999,2.7689999999999997,,0.0,0.023,0.0,0.138,1.7409999999999999,,0.0516,-22.12,5.151
517110.0,N,A,R,92343V10,0.0,20110629.0,36.4,37.8,36.93,2501993.0,-0.022499,36.91,36.92,2829078.0,1.0,1.0,36.93,-0.010000000000005116,20110531.0,-0.022499,-0.014934999999999999,-0.016942,-0.018549,-0.020191,-0.013500999999999999,22.645,0.574,4.374,17.338,17.42,29.544,29.544,0.977,3.34,1.5390000000000001,0.033,0.324,0.172,0.601,0.11800000000000001,0.257,0.155,0.057999999999999996,0.193,0.19399999999999998,0.091,0.09300000000000001,0.091,0.225,0.165,0.287,0.28800000000000003,0.35700000000000004,0.419,0.5529999999999999,0.071,0.061,0.06,0.046,0.495,0.251,1.621,0.147,0.225,0.348,1.1179999999999999,1.01,0.251,0.445,1.548,0.784,0.615,0.64,3.557,2.042,5.41,0.267,0.7290000000000001,0.764,20.756999999999998,39.018,0.478,9.118,3.3710000000000004,0.797,2.764,,0.0,0.023,0.0,0.124,1.67,,0.0528,-24.735,3.4760000000000004
